MetaTest/Average/SuccessRate,drawer-close-v1/StdReturn,GaussianMLPPolicy/dLoss,Average/SuccessRate,GaussianMLPPolicy/LossAfter,Average/MinReturn,MetaTest/drawer-close-v1/Iteration,MetaTest/Average/TerminationRate,MetaTest/drawer-close-v1/MinReturn,GaussianMLPPolicy/KLAfter,MetaTest/drawer-close-v1/MaxReturn,drawer-close-v1/NumEpisodes,Average/MaxReturn,Average/StdReturn,MetaTest/drawer-close-v1/AverageReturn,MetaTest/Average/NumEpisodes,Average/Iteration,drawer-close-v1/MinReturn,MetaTest/Average/MaxReturn,drawer-close-v1/Iteration,TotalEnvSteps,drawer-close-v1/AverageReturn,Average/NumEpisodes,MetaTest/Average/StdReturn,drawer-close-v1/AverageDiscountedReturn,drawer-close-v1/MaxReturn,MetaTest/drawer-close-v1/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/drawer-close-v1/AverageDiscountedReturn,Average/AverageReturn,drawer-close-v1/SuccessRate,MetaTest/drawer-close-v1/SuccessRate,GaussianMLPPolicy/Entropy,MetaTest/Average/AverageReturn,MetaTest/drawer-close-v1/NumEpisodes,drawer-close-v1/TerminationRate,Average/TerminationRate,GaussianMLPPolicy/LossBefore,Average/AverageDiscountedReturn,MetaTest/drawer-close-v1/StdReturn,MetaTest/Average/Iteration,Iteration,MetaTest/Average/MinReturn,GaussianMLPPolicy/KLBefore
1.0,53366.27784539455,5.195215635467321e-08,0.38,5.018779575038934e-06,-16.994031949753467,240,0.0,686.554519168727,3.666734482976608e-05,686.554519168727,200,234379.30095670614,53366.27784539455,686.554519168727,1,240,-16.994031949753467,686.554519168727,240,19280000,27068.56513903941,200,0.0,6368.702861221656,234379.30095670614,0.0,686.5545191687271,686.5545191687271,27068.56513903941,0.38,1.0,5.665875434875488,686.554519168727,1,0.0,0.0,5.070731731393607e-06,6368.702861221656,0.0,240,240,686.554519168727,0.0
1.0,49695.34468536902,2.6308271117159165e-09,0.405,1.5778148281242466e-06,-18.663481898375068,241,0.0,1903.718481914838,1.8587967360872426e-06,1903.718481914838,200,234645.8057682218,49695.34468536902,1903.718481914838,1,241,-18.663481898375068,1903.718481914838,241,19360000,24720.80323298931,200,0.0,6033.855007567869,234645.8057682218,0.0,1903.7184819148376,1903.7184819148376,24720.80323298931,0.405,1.0,5.6661152839660645,1903.718481914838,1,0.0,0.0,1.5804456552359625e-06,6033.855007567869,0.0,241,241,1903.718481914838,0.0
1.0,43740.79128554258,2.0010020307381637e-09,0.41,-4.210554038763803e-07,-17.995298642375523,242,0.0,138264.59304739052,1.4535261243509012e-06,138264.59304739052,200,204918.14247006003,43740.79128554258,138264.59304739052,1,242,-17.995298642375523,138264.59304739052,242,19440000,24781.490333445316,200,0.0,5973.494540560125,204918.14247006003,0.0,138264.59304739052,138264.59304739052,24781.490333445316,0.41,1.0,5.6660847663879395,138264.59304739052,1,0.0,0.0,-4.1905440184564213e-07,5973.494540560125,0.0,242,242,138264.59304739052,0.0
1.0,40851.593074362514,4.191974767309148e-09,0.36,1.2563219797812053e-06,-21.163980167022984,243,0.0,3842.242986074994,2.9517923394450918e-06,3842.242986074994,200,246809.9323227149,40851.593074362514,3842.242986074994,1,243,-21.163980167022984,3842.242986074994,243,19520000,19269.196949387995,200,0.0,4574.036392513477,246809.9323227149,0.0,3842.2429860749935,3842.2429860749935,19269.196949387995,0.36,1.0,5.666186809539795,3842.242986074994,1,0.0,0.0,1.2605139545485144e-06,4574.036392513477,0.0,243,243,3842.242986074994,0.0
0.0,34432.87644344706,1.8094397091772407e-09,0.315,1.8541570625529857e-06,-17.83907755147048,244,0.0,1476.9182842208209,1.2788889307557838e-06,1476.9182842208209,200,202999.28081028644,34432.87644344706,1476.9182842208209,1,244,-17.83907755147048,1476.9182842208209,244,19600000,16252.520452357172,200,0.0,3802.0425035248377,202999.28081028644,0.0,1476.9182842208222,1476.9182842208222,16252.520452357172,0.315,0.0,5.666335105895996,1476.9182842208209,1,0.0,0.0,1.855966502262163e-06,3802.0425035248377,0.0,244,244,1476.9182842208209,0.0
0.0,35238.01004612692,9.421825097888359e-09,0.325,-4.373806063995289e-07,-18.194847652973213,245,0.0,-11.918571716681818,6.656374353042338e-06,-11.918571716681818,200,207724.65027525302,35238.01004612692,-11.918571716681818,1,245,-18.194847652973213,-11.918571716681818,245,19680000,16069.205789014792,200,0.0,4026.0034938373406,207724.65027525302,0.0,-11.918571716681823,-11.918571716681823,16069.205789014792,0.325,0.0,5.6662068367004395,-11.918571716681818,1,0.0,0.0,-4.2795878130164056e-07,4026.0034938373406,0.0,245,245,-11.918571716681818,0.0
0.0,41863.43755023741,2.48405740421731e-10,0.335,-6.190533099470485e-07,-19.534970890902322,246,0.0,2307.39229140519,1.5058125768518948e-07,2307.39229140519,200,198465.70945028812,41863.43755023741,2307.39229140519,1,246,-19.534970890902322,2307.39229140519,246,19760000,23500.01534467491,200,0.0,5702.96588187383,198465.70945028812,0.0,2307.3922914051927,2307.3922914051927,23500.01534467491,0.335,0.0,5.666053295135498,2307.39229140519,1,0.0,0.0,-6.188049042066268e-07,5702.96588187383,0.0,246,246,2307.39229140519,0.0
0.0,38778.61637169864,4.170118472757167e-09,0.445,2.2474326044630288e-07,-21.957434967675734,247,0.0,3078.539070089449,2.9499767606466776e-06,3078.539070089449,200,218488.45187093076,38778.61637169864,3078.539070089449,1,247,-21.957434967675734,3078.539070089449,247,19840000,20457.664578770076,200,0.0,4879.869983641986,218488.45187093076,0.0,3078.5390700894504,3078.5390700894504,20457.664578770076,0.445,0.0,5.666106700897217,3078.539070089449,1,0.0,0.0,2.2891337891906005e-07,4879.869983641986,0.0,247,247,3078.539070089449,0.0
0.0,38727.41798821706,1.6521880752407014e-08,0.395,-2.807071268762229e-06,-18.845664424866847,248,0.0,-15.36920996170504,1.1654970876406878e-05,-15.36920996170504,200,178806.95354413998,38727.41798821706,-15.36920996170504,1,248,-18.845664424866847,-15.36920996170504,248,19920000,19266.73595668627,200,0.0,4645.785210934624,178806.95354413998,0.0,-15.369209961705042,-15.369209961705042,19266.73595668627,0.395,0.0,5.6659088134765625,-15.36920996170504,1,0.0,0.0,-2.790549388009822e-06,4645.785210934624,0.0,248,248,-15.36920996170504,0.0
1.0,45147.187396140376,3.0868250178173184e-08,0.37,-4.154903308517532e-06,-22.475176158006633,249,0.0,3495.9644408908525,2.1820216716150753e-05,3495.9644408908525,200,239331.92915902598,45147.187396140376,3495.9644408908525,1,249,-22.475176158006633,3495.9644408908525,249,20000000,21717.23385367265,200,0.0,5094.748207667133,239331.92915902598,0.0,3495.9644408908516,3495.9644408908516,21717.23385367265,0.37,1.0,5.660215377807617,3495.9644408908525,1,0.0,0.0,-4.124035058339359e-06,5094.748207667133,0.0,249,249,3495.9644408908525,0.0
0.0,29122.990544399898,3.101547463302268e-08,0.38,1.432070234841376e-06,-26.694568597407883,250,0.0,-14.019911256897316,2.1897702026763e-05,-14.019911256897316,200,242753.2412793986,29122.990544399898,-14.019911256897316,1,250,-26.694568597407883,-14.019911256897316,250,20080000,12820.397941617444,200,0.0,3095.008968343062,242753.2412793986,0.0,-14.019911256897316,-14.019911256897316,12820.397941617444,0.38,0.0,5.660677909851074,-14.019911256897316,1,0.0,0.0,1.4630857094743988e-06,3095.008968343062,0.0,250,250,-14.019911256897316,0.0
1.0,46109.78926760364,6.93785295879934e-09,0.34,2.6308880478609353e-06,-21.191670505098266,251,0.0,166297.7902693279,4.900660314888228e-06,166297.7902693279,200,270997.03194395365,46109.78926760364,166297.7902693279,1,251,-21.191670505098266,166297.7902693279,251,20160000,21814.7330845208,200,0.0,5381.164930552931,270997.03194395365,0.0,166297.79026932793,166297.79026932793,21814.7330845208,0.34,1.0,5.662221431732178,166297.7902693279,1,0.0,0.0,2.6378259008197347e-06,5381.164930552931,0.0,251,251,166297.7902693279,0.0
0.0,35357.52912748241,1.1461480653451872e-09,0.285,-8.519939598272686e-08,-18.499418530681794,252,0.0,-14.946257652415078,8.380715144085116e-07,-14.946257652415078,200,228139.2121291811,35357.52912748241,-14.946257652415078,1,252,-18.499418530681794,-14.946257652415078,252,20240000,16288.872852588851,200,0.0,3946.7855292436343,228139.2121291811,0.0,-14.94625765241508,-14.94625765241508,16288.872852588851,0.285,0.0,5.662215709686279,-14.946257652415078,1,0.0,0.0,-8.405324791738167e-08,3946.7855292436343,0.0,252,252,-14.946257652415078,0.0
1.0,47433.70228371596,2.021920408878941e-09,0.39,1.0585770269244676e-06,-15.917016878235577,253,0.0,9064.1262058612,1.4339891549752792e-06,9064.1262058612,200,243977.41643034236,47433.70228371596,9064.1262058612,1,253,-15.917016878235577,9064.1262058612,253,20320000,23948.07091218379,200,0.0,5666.487770241484,243977.41643034236,0.0,9064.126205861206,9064.126205861206,23948.07091218379,0.39,1.0,5.662322044372559,9064.1262058612,1,0.0,0.0,1.0605989473333466e-06,5666.487770241484,0.0,253,253,9064.1262058612,0.0
1.0,42156.80762145035,4.796163466380676e-10,0.42,4.197298437702557e-07,-23.3061680349137,254,0.0,1417.3029930384068,3.3580940339561494e-07,1417.3029930384068,200,246679.53075544458,42156.80762145035,1417.3029930384068,1,254,-23.3061680349137,1417.3029930384068,254,20400000,22996.970737885196,200,0.0,5433.8061498572715,246679.53075544458,0.0,1417.302993038405,1417.302993038405,22996.970737885196,0.42,1.0,5.662381172180176,1417.3029930384068,1,0.0,0.0,4.2020946011689375e-07,5433.8061498572715,0.0,254,254,1417.3029930384068,0.0
1.0,32453.397896706134,3.8418193071265705e-09,0.33,-1.9097246877208818e-06,-16.410216269255233,255,0.0,60651.244376892355,2.7131691240356304e-06,60651.244376892355,200,181094.5556353046,32453.397896706134,60651.244376892355,1,255,-16.410216269255233,60651.244376892355,255,20480000,16668.55573339406,200,0.0,4084.515552666484,181094.5556353046,0.0,60651.244376892384,60651.244376892384,16668.55573339406,0.33,1.0,5.662193775177002,60651.244376892355,1,0.0,0.0,-1.9058828684137552e-06,4084.515552666484,0.0,255,255,60651.244376892355,0.0
0.0,36120.54279143984,3.2342200029233936e-09,0.35,-3.507134920255339e-07,-18.66126117167819,256,0.0,-12.601055450322999,2.323945864191046e-06,-12.601055450322999,200,215194.16350442875,36120.54279143984,-12.601055450322999,1,256,-18.66126117167819,-12.601055450322999,256,20560000,15936.575190306543,200,0.0,3698.0354388968717,215194.16350442875,0.0,-12.601055450322997,-12.601055450322997,15936.575190306543,0.35,0.0,5.66216516494751,-12.601055450322999,1,0.0,0.0,-3.4747927202261053e-07,3698.0354388968717,0.0,256,256,-12.601055450322999,0.0
0.0,37923.52393532833,4.205674031254603e-09,0.34,3.8424315107477014e-07,-21.686261861733804,257,0.0,-11.99936553427924,2.9731156701018335e-06,-11.99936553427924,200,215768.073062139,37923.52393532833,-11.99936553427924,1,257,-21.686261861733804,-11.99936553427924,257,20640000,16917.689261993895,200,0.0,3999.066820092073,215768.073062139,0.0,-11.99936553427924,-11.99936553427924,16917.689261993895,0.34,0.0,5.662200450897217,-11.99936553427924,1,0.0,0.0,3.8844882510602474e-07,3999.066820092073,0.0,257,257,-11.99936553427924,0.0
0.0,35712.880191100776,7.322398687392706e-08,0.395,-1.646121745579876e-06,-19.518736412072123,258,0.0,-12.18157841249881,5.169680662220344e-05,-12.18157841249881,200,178851.65433490524,35712.880191100776,-12.18157841249881,1,258,-19.518736412072123,-12.18157841249881,258,20720000,19388.021373704272,200,0.0,4922.988589679574,178851.65433490524,0.0,-12.181578412498803,-12.181578412498803,19388.021373704272,0.395,0.0,5.65855073928833,-12.18157841249881,1,0.0,0.0,-1.572897758705949e-06,4922.988589679574,0.0,258,258,-12.18157841249881,0.0
0.0,33368.72097261834,7.33393790142145e-10,0.35,-5.686910071744933e-07,-22.262970996528754,259,0.0,-12.247543978596841,5.367938911149395e-07,-12.247543978596841,200,232041.45767798708,33368.72097261834,-12.247543978596841,1,259,-22.262970996528754,-12.247543978596841,259,20800000,14165.063429998865,200,0.0,3307.637338020546,232041.45767798708,0.0,-12.247543978596832,-12.247543978596832,14165.063429998865,0.35,0.0,5.658440113067627,-12.247543978596841,1,0.0,0.0,-5.679576133843511e-07,3307.637338020546,0.0,259,259,-12.247543978596841,0.0
0.0,38661.270950802354,2.7145574676978868e-09,0.405,7.714345997555938e-07,-19.466613575768516,260,0.0,-12.284316452287054,1.9117082956654485e-06,-12.284316452287054,200,224728.28389858195,38661.270950802354,-12.284316452287054,1,260,-19.466613575768516,-12.284316452287054,260,20880000,20315.162546848693,200,0.0,4930.93240659508,224728.28389858195,0.0,-12.284316452287051,-12.284316452287051,20315.162546848693,0.405,0.0,5.65852165222168,-12.284316452287054,1,0.0,0.0,7.741491572232917e-07,4930.93240659508,0.0,260,260,-12.284316452287054,0.0
1.0,36803.7496000925,4.411072040966246e-08,0.37,2.3606019112776266e-06,-26.478793816736182,261,0.0,40010.87273789162,3.114509308943525e-05,40010.87273789162,200,236830.66822992198,36803.7496000925,40010.87273789162,1,261,-26.478793816736182,40010.87273789162,261,20960000,17815.33054679399,200,0.0,4307.156901515968,236830.66822992198,0.0,40010.87273789163,40010.87273789163,17815.33054679399,0.37,1.0,5.659318923950195,40010.87273789162,1,0.0,0.0,2.404712631687289e-06,4307.156901515968,0.0,261,261,40010.87273789162,0.0
1.0,37423.90673499628,6.8287135945865884e-09,0.4,-1.3954370388091775e-06,-18.92099630175308,262,0.0,11222.582575783721,4.8435895223519765e-06,11222.582575783721,200,219121.22330970294,37423.90673499628,11222.582575783721,1,262,-18.92099630175308,11222.582575783721,262,21040000,18333.055976750897,200,0.0,4440.85289343121,219121.22330970294,0.0,11222.582575783732,11222.582575783732,18333.055976750897,0.4,1.0,5.658987045288086,11222.582575783721,1,0.0,0.0,-1.3886083252145909e-06,4440.85289343121,0.0,262,262,11222.582575783721,0.0
0.0,48373.76762976014,1.3064891390968114e-09,0.41,6.769793117200607e-07,-17.491831127518946,263,0.0,-13.045432506888622,9.211297538058716e-07,-13.045432506888622,200,237361.54541177524,48373.76762976014,-13.045432506888622,1,263,-17.491831127518946,-13.045432506888622,263,21120000,27208.976075723782,200,0.0,6454.974154603379,237361.54541177524,0.0,-13.045432506888632,-13.045432506888632,27208.976075723782,0.41,0.0,5.659055233001709,-13.045432506888622,1,0.0,0.0,6.782858008591575e-07,6454.974154603379,0.0,263,263,-13.045432506888622,0.0
1.0,37536.82191960951,1.7498905435786583e-08,0.36,2.5948131678887876e-06,-18.434226480964384,264,0.0,622.4813847124011,1.236146181327058e-05,622.4813847124011,200,197573.7230826834,37536.82191960951,622.4813847124011,1,264,-18.434226480964384,622.4813847124011,264,21200000,17691.455246668564,200,0.0,4270.781344561203,197573.7230826834,0.0,622.4813847124019,622.4813847124019,17691.455246668564,0.36,1.0,5.660967826843262,622.4813847124011,1,0.0,0.0,2.612312073324574e-06,4270.781344561203,0.0,264,264,622.4813847124011,0.0
0.0,40739.65960588088,1.7349179870507214e-09,0.43,-6.168193067423999e-07,-18.54892204423599,265,0.0,-12.522097301503203,1.2439030570021714e-06,-12.522097301503203,200,197220.73462973916,40739.65960588088,-12.522097301503203,1,265,-18.54892204423599,-12.522097301503203,265,21280000,22511.63452598935,200,0.0,5482.140215789205,197220.73462973916,0.0,-12.522097301503205,-12.522097301503205,22511.63452598935,0.43,0.0,5.660919189453125,-12.522097301503203,1,0.0,0.0,-6.150843887553492e-07,5482.140215789205,0.0,265,265,-12.522097301503203,0.0
0.0,39374.66680294945,9.621373919799225e-09,0.33,-7.652330964447174e-07,-21.21361284178878,266,0.0,-13.914223008336707,6.79204595144256e-06,-13.914223008336707,200,206622.19611536624,39374.66680294945,-13.914223008336707,1,266,-21.21361284178878,-13.914223008336707,266,21360000,19124.84474787257,200,0.0,4572.4253490159645,206622.19611536624,0.0,-13.914223008336709,-13.914223008336709,19124.84474787257,0.33,0.0,5.660612106323242,-13.914223008336707,1,0.0,0.0,-7.556117225249182e-07,4572.4253490159645,0.0,266,266,-13.914223008336707,0.0
0.0,34275.91547091664,7.852349881432019e-10,0.345,-1.6489500467287144e-06,-19.054452226524692,267,0.0,3643.838056129425,6.014492441863695e-07,3643.838056129425,200,182709.90900006826,34275.91547091664,3643.838056129425,1,267,-19.054452226524692,3643.838056129425,267,21440000,16911.949552153557,200,0.0,3781.9248821659544,182709.90900006826,0.0,3643.8380561294252,3643.8380561294252,16911.949552153557,0.345,0.0,5.660475730895996,3643.838056129425,1,0.0,0.0,-1.6481648117405712e-06,3781.9248821659544,0.0,267,267,3643.838056129425,0.0
0.0,37788.171834968896,1.2071723176632077e-08,0.385,-2.398893684585346e-06,-17.939835886903047,268,0.0,-19.53623172365973,8.543725925846957e-06,-19.53623172365973,200,228428.71652603982,37788.171834968896,-19.53623172365973,1,268,-17.939835886903047,-19.53623172365973,268,21520000,18186.728882528663,200,0.0,4412.788999607907,228428.71652603982,0.0,-19.53623172365972,-19.53623172365972,18186.728882528663,0.385,0.0,5.6597089767456055,-19.53623172365973,1,0.0,0.0,-2.386821961408714e-06,4412.788999607907,0.0,268,268,-19.53623172365973,0.0
1.0,47861.56005550925,2.941249022114789e-09,0.375,6.483484753516677e-07,-22.22262554521667,269,0.0,191530.89394746104,2.074854364764178e-06,191530.89394746104,200,245995.26472146632,47861.56005550925,191530.89394746104,1,269,-22.22262554521667,191530.89394746104,269,21600000,22722.66100346389,200,0.0,5493.8445265350865,245995.26472146632,0.0,191530.893947461,191530.893947461,22722.66100346389,0.375,1.0,5.660209655761719,191530.89394746104,1,0.0,0.0,6.512897243737825e-07,5493.8445265350865,0.0,269,269,191530.89394746104,0.0
1.0,44210.54203530696,5.006791070627514e-08,0.36,-2.4639452931296546e-06,-20.90096811601874,270,0.0,170928.6865580657,3.535878931870684e-05,170928.6865580657,200,218398.2162670931,44210.54203530696,170928.6865580657,1,270,-20.90096811601874,170928.6865580657,270,21680000,21799.596353881814,200,0.0,5024.44355238025,218398.2162670931,0.0,170928.68655806564,170928.68655806564,21799.596353881814,0.36,1.0,5.659430980682373,170928.6865580657,1,0.0,0.0,-2.4138773824233795e-06,5024.44355238025,0.0,270,270,170928.6865580657,0.0
0.0,36878.89201703886,4.5337174015003256e-08,0.325,8.539160489817732e-07,-18.8621467311798,271,0.0,573.3307411508407,3.200958599336445e-05,573.3307411508407,200,252007.44477328792,36878.89201703886,573.3307411508407,1,271,-18.8621467311798,573.3307411508407,271,21760000,16158.73301850535,200,0.0,3818.784653853781,252007.44477328792,0.0,573.3307411508416,573.3307411508416,16158.73301850535,0.325,0.0,5.661068916320801,573.3307411508407,1,0.0,0.0,8.992532229967765e-07,3818.784653853781,0.0,271,271,573.3307411508407,0.0
1.0,34435.01618075545,1.704279384284746e-09,0.35,-1.55604016072175e-06,-24.00725529011787,272,0.0,103205.15347645682,1.2095104011677904e-06,103205.15347645682,200,199739.4146527854,34435.01618075545,103205.15347645682,1,272,-24.00725529011787,103205.15347645682,272,21840000,14982.585024362437,200,0.0,3579.213504466467,199739.4146527854,0.0,103205.15347645676,103205.15347645676,14982.585024362437,0.35,1.0,5.660955429077148,103205.15347645682,1,0.0,0.0,-1.5543358813374653e-06,3579.213504466467,0.0,272,272,103205.15347645682,0.0
0.0,45559.42399456101,1.9937900219701987e-09,0.355,9.854393567820807e-08,-19.164490861856834,273,0.0,-13.931370057772394,1.3952670769867836e-06,-13.931370057772394,200,257002.52342483404,45559.42399456101,-13.931370057772394,1,273,-19.164490861856834,-13.931370057772394,273,21920000,21358.331215721835,200,0.0,5205.930546062185,257002.52342483404,0.0,-13.931370057772394,-13.931370057772394,21358.331215721835,0.355,0.0,5.6609649658203125,-13.931370057772394,1,0.0,0.0,1.0053772570017827e-07,5205.930546062185,0.0,273,273,-13.931370057772394,0.0
1.0,49563.29666197892,3.914806256943848e-10,0.435,-6.701458232782898e-07,-21.67755748423107,274,0.0,1747.8430283105145,2.6813546583071e-07,1747.8430283105145,200,235515.5261769864,49563.29666197892,1747.8430283105145,1,274,-21.67755748423107,1747.8430283105145,274,22000000,26540.129140124624,200,0.0,6397.165458919292,235515.5261769864,0.0,1747.843028310513,1747.843028310513,26540.129140124624,0.435,1.0,5.660874366760254,1747.8430283105145,1,0.0,0.0,-6.697543426525954e-07,6397.165458919292,0.0,274,274,1747.8430283105145,0.0
0.0,32228.58024017375,5.578840500675142e-09,0.38,-6.303515647232416e-07,-19.582248738963592,275,0.0,1853.1421360427853,3.932432264264207e-06,1853.1421360427853,200,186181.35905897914,32228.58024017375,1853.1421360427853,1,275,-19.582248738963592,1853.1421360427853,275,22080000,15943.6047447203,200,0.0,3770.993717437173,186181.35905897914,0.0,1853.1421360427848,1853.1421360427848,15943.6047447203,0.38,0.0,5.660711765289307,1853.1421360427853,1,0.0,0.0,-6.247727242225665e-07,3770.993717437173,0.0,275,275,1853.1421360427853,0.0
0.0,38405.20185200566,1.105755131902697e-08,0.385,1.8251448352657462e-07,-20.54471240092096,276,0.0,-13.678828998173092,7.80424761614995e-06,-13.678828998173092,200,192599.0954469269,38405.20185200566,-13.678828998173092,1,276,-20.54471240092096,-13.678828998173092,276,22160000,19541.620519006414,200,0.0,4666.550454386928,192599.0954469269,0.0,-13.678828998173094,-13.678828998173094,19541.620519006414,0.385,0.0,5.660811901092529,-13.678828998173092,1,0.0,0.0,1.935720348456016e-07,4666.550454386928,0.0,276,276,-13.678828998173092,0.0
1.0,31174.599691749387,3.858872332784813e-09,0.305,5.701988925466139e-07,-18.22545314739815,277,0.0,46936.79945337655,2.7095470613858197e-06,46936.79945337655,200,192966.87152050217,31174.599691749387,46936.79945337655,1,277,-18.22545314739815,46936.79945337655,277,22240000,14705.057080492632,200,0.0,3437.7375817654374,192966.87152050217,0.0,46936.7994533765,46936.7994533765,14705.057080492632,0.305,1.0,5.660865306854248,46936.79945337655,1,0.0,0.0,5.740577648793987e-07,3437.7375817654374,0.0,277,277,46936.79945337655,0.0
0.0,44855.80564125439,2.0475710016398807e-09,0.425,-1.0226793989431826e-07,-21.475101522804312,278,0.0,332.0122118221078,1.4338701248561847e-06,332.0122118221078,200,216506.82125574633,44855.80564125439,332.0122118221078,1,278,-21.475101522804312,332.0122118221078,278,22320000,24044.74043092604,200,0.0,5618.403090235985,216506.82125574633,0.0,332.0122118221079,332.0122118221079,24044.74043092604,0.425,0.0,5.660787105560303,332.0122118221078,1,0.0,0.0,-1.0022036889267838e-07,5618.403090235985,0.0,278,278,332.0122118221078,0.0
1.0,35980.84582039947,1.95078087017464e-09,0.34,-3.34528067469364e-08,-19.1405384822953,279,0.0,6589.543727309262,1.3496431847670465e-06,6589.543727309262,200,220742.95399706988,35980.84582039947,6589.543727309262,1,279,-19.1405384822953,6589.543727309262,279,22400000,18300.625202344036,200,0.0,4454.770466676456,220742.95399706988,0.0,6589.543727309257,6589.543727309257,18300.625202344036,0.34,1.0,5.6607842445373535,6589.543727309262,1,0.0,0.0,-3.1502025876761763e-08,4454.770466676456,0.0,279,279,6589.543727309262,0.0
1.0,49767.71322714999,1.3146745914127678e-09,0.37,5.210339963923616e-07,-18.946097857429095,280,0.0,5652.1616909486465,9.250503580915392e-07,5652.1616909486465,200,264646.2886901889,49767.71322714999,5652.1616909486465,1,280,-18.946097857429095,5652.1616909486465,280,22480000,27177.100654483827,200,0.0,6503.9913995484185,264646.2886901889,0.0,5652.161690948646,5652.161690948646,27177.100654483827,0.37,1.0,5.66082763671875,5652.1616909486465,1,0.0,0.0,5.223486709837744e-07,6503.9913995484185,0.0,280,280,5652.1616909486465,0.0
0.0,46813.78993140928,5.91853677178733e-10,0.38,4.2926458831971104e-07,-18.045253283240353,281,0.0,-14.09367458770451,4.2341790162936377e-07,-14.09367458770451,200,224094.29439268648,46813.78993140928,-14.09367458770451,1,281,-18.045253283240353,-14.09367458770451,281,22560000,23409.996329788104,200,0.0,5820.334225472016,224094.29439268648,0.0,-14.093674587704509,-14.093674587704509,23409.996329788104,0.38,0.0,5.660857200622559,-14.09367458770451,1,0.0,0.0,4.2985644199688977e-07,5820.334225472016,0.0,281,281,-14.09367458770451,0.0
0.0,44471.402540919866,1.1224358331674011e-08,0.365,-3.5402814546614536e-07,-18.48153102615719,282,0.0,10982.75424867536,7.920076313894242e-06,10982.75424867536,200,210183.578387966,44471.402540919866,10982.75424867536,1,282,-18.48153102615719,10982.75424867536,282,22640000,21461.26906850442,200,0.0,5212.028822906911,210183.578387966,0.0,10982.754248675375,10982.754248675375,21461.26906850442,0.365,0.0,5.660830497741699,10982.75424867536,1,0.0,0.0,-3.4280378713447135e-07,5212.028822906911,0.0,282,282,10982.75424867536,0.0
1.0,39085.14769905309,2.6094539862242527e-09,0.36,6.801099630138197e-07,-23.349798875014336,283,0.0,146279.62629037225,1.8601236888571293e-06,146279.62629037225,200,210009.5407801135,39085.14769905309,146279.62629037225,1,283,-23.349798875014336,146279.62629037225,283,22720000,19465.37378921383,200,0.0,4480.78292089746,210009.5407801135,0.0,146279.62629037222,146279.62629037222,19465.37378921383,0.36,1.0,5.660888195037842,146279.62629037225,1,0.0,0.0,6.827194170000439e-07,4480.78292089746,0.0,283,283,146279.62629037225,0.0
0.0,40094.841060998806,1.010494088404812e-08,0.35,-2.0547672647808213e-06,-17.907965680052005,284,0.0,-13.697317236000499,7.137433385651093e-06,-13.697317236000499,200,219693.6430264428,40094.841060998806,-13.697317236000499,1,284,-17.907965680052005,-13.697317236000499,284,22800000,21701.753132079597,200,0.0,5136.177464202471,219693.6430264428,0.0,-13.697317236000497,-13.697317236000497,21701.753132079597,0.35,0.0,5.6600117683410645,-13.697317236000499,1,0.0,0.0,-2.044662323896773e-06,5136.177464202471,0.0,284,284,-13.697317236000499,0.0
1.0,32656.66513303589,1.1278302736172918e-09,0.375,5.153374900146446e-07,-19.99494504898168,285,0.0,83880.75876101966,7.981631711118098e-07,83880.75876101966,200,214509.94606683194,32656.66513303589,83880.75876101966,1,285,-19.99494504898168,83880.75876101966,285,22880000,14706.635395891406,200,0.0,3557.9401009289595,214509.94606683194,0.0,83880.7587610196,83880.7587610196,14706.635395891406,0.375,1.0,5.6600751876831055,83880.75876101966,1,0.0,0.0,5.164653202882619e-07,3557.9401009289595,0.0,285,285,83880.75876101966,0.0
1.0,41249.500910871924,3.014974936377257e-09,0.37,-1.5983627008608892e-06,-22.519651295726383,286,0.0,179708.05339529784,2.10374423659232e-06,179708.05339529784,200,226371.93892303543,41249.500910871924,179708.05339529784,1,286,-22.519651295726383,179708.05339529784,286,22960000,19858.706487540483,200,0.0,4806.99633336582,226371.93892303543,0.0,179708.0533952978,179708.0533952978,19858.706487540483,0.37,1.0,5.659927845001221,179708.05339529784,1,0.0,0.0,-1.595347725924512e-06,4806.99633336582,0.0,286,286,179708.05339529784,0.0
0.0,46550.807821848124,3.440163709456101e-09,0.365,2.7833862077386584e-06,-20.685369323678735,287,0.0,-13.00872192536266,2.4217902137024794e-06,-13.00872192536266,200,221383.6185702372,46550.807821848124,-13.00872192536266,1,287,-20.685369323678735,-13.00872192536266,287,23040000,23572.080410374077,200,0.0,5685.550408219697,221383.6185702372,0.0,-13.008721925362662,-13.008721925362662,23572.080410374077,0.365,0.0,5.660143852233887,-13.00872192536266,1,0.0,0.0,2.7868263714481145e-06,5685.550408219697,0.0,287,287,-13.00872192536266,0.0
1.0,38866.98115462215,1.3046189906162908e-08,0.35,7.350253099502879e-07,-18.540166012673275,288,0.0,168262.271283101,9.221424079441931e-06,168262.271283101,200,217100.89747352645,38866.98115462215,168262.271283101,1,288,-18.540166012673275,168262.271283101,288,23120000,19297.60670627221,200,0.0,4480.736256725055,217100.89747352645,0.0,168262.2712831009,168262.2712831009,19297.60670627221,0.35,1.0,5.661031246185303,168262.271283101,1,0.0,0.0,7.480714998564508e-07,4480.736256725055,0.0,288,288,168262.271283101,0.0
