MetaTest/Average/AverageReturn,shelf-place-v1/NumEpisodes,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/shelf-place-v1/SuccessRate,Average/TerminationRate,shelf-place-v1/AverageDiscountedReturn,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/KLBefore,MetaTest/Average/Iteration,MetaTest/shelf-place-v1/MinReturn,MetaTest/Average/MinReturn,MetaTest/shelf-place-v1/AverageReturn,MetaTest/Average/AverageDiscountedReturn,Average/MinReturn,shelf-place-v1/TerminationRate,MetaTest/Average/StdReturn,Average/MaxReturn,MetaTest/shelf-place-v1/MaxReturn,MetaTest/shelf-place-v1/Iteration,Average/Iteration,shelf-place-v1/MinReturn,Average/AverageDiscountedReturn,shelf-place-v1/AverageReturn,GaussianMLPPolicy/LossAfter,shelf-place-v1/Iteration,Average/StdReturn,shelf-place-v1/StdReturn,shelf-place-v1/SuccessRate,GaussianMLPPolicy/Entropy,MetaTest/shelf-place-v1/TerminationRate,Average/SuccessRate,GaussianMLPPolicy/dLoss,Average/AverageReturn,Iteration,MetaTest/shelf-place-v1/StdReturn,MetaTest/shelf-place-v1/NumEpisodes,shelf-place-v1/MaxReturn,Average/NumEpisodes,MetaTest/Average/SuccessRate,MetaTest/shelf-place-v1/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/TerminationRate,GaussianMLPPolicy/KLAfter
-20.780288611499078,200,-20.780288611499078,22880000,0.0,0.0,-7.829188440328263,0.0024098067078739405,0.0,285,-20.780288611499078,-20.780288611499078,-20.780288611499078,-20.780288611499067,-31.499138237743917,0.0,0.0,-14.543318853652353,-20.780288611499078,285,285,-31.499138237743917,-7.829188440328263,-17.501471599102164,0.0009976198198273778,285,1.7137261644038395,1.7137261644038395,0.0,3.533958911895752,0.0,0.0,0.0014121868880465627,-17.501471599102164,285,0.0,1,-14.543318853652353,200,0.0,-20.780288611499067,1,0.0,0.006458060350269079
-17.097669354287714,200,-17.097669354287714,22960000,0.0,0.0,-8.074634694358108,-0.0007877703756093979,0.0,286,-17.097669354287714,-17.097669354287714,-17.097669354287714,-17.097669354287707,-36.31219356134897,0.0,0.0,-14.505999018694776,-17.097669354287714,286,286,-36.31219356134897,-8.074634694358108,-18.07652209775124,-0.00292552774772048,286,3.27891661654793,3.27891661654793,0.0,3.5645833015441895,0.0,0.0,0.002137757372111082,-18.07652209775124,286,0.0,1,-14.505999018694776,200,0.0,-17.097669354287707,1,0.0,0.00966587197035551
-16.042005375297133,200,-16.042005375297133,23040000,0.0,0.0,-7.9382431640287505,-0.0032173830550163984,0.0,287,-16.042005375297133,-16.042005375297133,-16.042005375297133,-16.042005375297137,-41.87248576082665,0.0,0.0,-14.328989029598407,-16.042005375297133,287,287,-41.87248576082665,-7.9382431640287505,-18.057134258613143,-0.005114334635436535,287,3.9091203728608344,3.9091203728608344,0.0,3.5405495166778564,0.0,0.0,0.0018969515804201365,-18.057134258613143,287,0.0,1,-14.328989029598407,200,0.0,-16.042005375297137,1,0.0,0.006784982979297638
-17.616188218266977,200,-17.616188218266977,23120000,0.0,0.0,-7.690933182115352,0.005271787755191326,0.0,288,-17.616188218266977,-17.616188218266977,-17.616188218266977,-17.61618821826698,-23.477595684023065,0.0,0.0,-14.307308234283868,-17.616188218266977,288,288,-23.477595684023065,-7.690933182115352,-17.20108397986366,0.0036430414766073227,288,1.3869978453670706,1.3869978453670706,0.0,3.583003520965576,0.0,0.0,0.0016287462785840034,-17.20108397986366,288,0.0,1,-14.307308234283868,200,0.0,-17.61618821826698,1,0.0,0.00640850979834795
-16.225678532859757,200,-16.225678532859757,23200000,0.0,0.0,-8.253283491564952,-0.0036594036500900984,0.0,289,-16.225678532859757,-16.225678532859757,-16.225678532859757,-16.22567853285976,-40.32895505585172,0.0,0.0,-15.348474025385014,-16.225678532859757,289,289,-40.32895505585172,-8.253283491564952,-18.63099626640784,-0.0052904728800058365,289,4.979990617794516,4.979990617794516,0.0,3.550337791442871,0.0,0.0,0.001631069229915738,-18.63099626640784,289,0.0,1,-15.348474025385014,200,0.0,-16.22567853285976,1,0.0,0.0064391568303108215
-16.734294102950617,200,-16.734294102950617,23280000,0.0,0.0,-7.9546620217798445,-0.003835768671706319,0.0,290,-16.734294102950617,-16.734294102950617,-16.734294102950617,-16.73429410295062,-43.02394245687456,0.0,0.0,-13.625531287181872,-16.734294102950617,290,290,-43.02394245687456,-7.9546620217798445,-18.100125673538372,-0.006201138719916344,290,3.7057216188938726,3.7057216188938726,0.0,3.530510902404785,0.0,0.0,0.002365370048210025,-18.100125673538372,290,0.0,1,-13.625531287181872,200,0.0,-16.73429410295062,1,0.0,0.00667226780205965
-16.238316709098164,200,-16.238316709098164,23360000,0.0,0.0,-8.08431740269031,-0.006765818689018488,0.0,291,-16.238316709098164,-16.238316709098164,-16.238316709098164,-16.23831670909815,-35.38562393872074,0.0,0.0,-15.377324784013743,-16.238316709098164,291,291,-35.38562393872074,-8.08431740269031,-18.075891041482183,-0.009288917295634747,291,3.0399602106815418,3.0399602106815418,0.0,3.4803433418273926,0.0,0.0,0.0025230986066162586,-18.075891041482183,291,0.0,1,-15.377324784013743,200,0.0,-16.23831670909815,1,0.0,0.0070940046571195126
-16.339916004491183,200,-16.339916004491183,23440000,0.0,0.0,-7.630006202217835,-0.004759343806654215,0.0,292,-16.339916004491183,-16.339916004491183,-16.339916004491183,-16.339916004491165,-24.556475521756987,0.0,0.0,-14.03521447606882,-16.339916004491183,292,292,-24.556475521756987,-7.630006202217835,-17.021165971158275,-0.007054282817989588,292,1.0483869346748427,1.0483869346748427,0.0,3.431495428085327,0.0,0.0,0.002294939011335373,-17.021165971158275,292,0.0,1,-14.03521447606882,200,0.0,-16.339916004491165,1,0.0,0.009917980059981346
-17.108112766289043,200,-17.108112766289043,23520000,0.0,0.0,-8.115974184267131,-0.0020652541425079107,0.0,293,-17.108112766289043,-17.108112766289043,-17.108112766289043,-17.108112766289057,-39.946873501163886,0.0,0.0,-15.123805315670104,-17.108112766289043,293,293,-39.946873501163886,-8.115974184267131,-18.131427683172788,-0.003839877201244235,293,3.8112558610280556,3.8112558610280556,0.0,3.4510910511016846,0.0,0.0,0.0017746230587363243,-18.131427683172788,293,0.0,1,-15.123805315670104,200,0.0,-17.108112766289057,1,0.0,0.0064178272150456905
-24.892013979094923,200,-24.892013979094923,23600000,0.0,0.0,-7.5879075304396615,-0.0027338333893567324,0.0,294,-24.892013979094923,-24.892013979094923,-24.892013979094923,-24.892013979094926,-23.421954851459873,0.0,0.0,-15.097828627132053,-24.892013979094923,294,294,-23.421954851459873,-7.5879075304396615,-16.898240013237874,-0.0060440897941589355,294,0.9241232440483632,0.9241232440483632,0.0,3.4346964359283447,0.0,0.0,0.003310256404802203,-16.898240013237874,294,0.0,1,-15.097828627132053,200,0.0,-24.892013979094926,1,0.0,0.0065624648705124855
-17.761300862949966,200,-17.761300862949966,23680000,0.0,0.0,-8.258772687889829,-0.0018537904834374785,0.0,295,-17.761300862949966,-17.761300862949966,-17.761300862949966,-17.76130086294998,-36.8948469621671,0.0,0.0,-15.413583718946013,-17.761300862949966,295,295,-36.8948469621671,-8.258772687889829,-18.633660748153854,-0.004614615347236395,295,4.349232060151575,4.349232060151575,0.0,3.4425089359283447,0.0,0.0,0.0027608248637989163,-18.633660748153854,295,0.0,1,-15.413583718946013,200,0.0,-17.76130086294998,1,0.0,0.00944063626229763
-16.559577285167858,200,-16.559577285167858,23760000,0.0,0.0,-7.889744481065125,-0.008525548502802849,0.0,296,-16.559577285167858,-16.559577285167858,-16.559577285167858,-16.559577285167858,-36.11083014458424,0.0,0.0,-14.937407650631062,-16.559577285167858,296,296,-36.11083014458424,-7.889744481065125,-17.8339849248964,-0.010624106042087078,296,3.1301042902154546,3.1301042902154546,0.0,3.366894245147705,0.0,0.0,0.0020985575392842293,-17.8339849248964,296,0.0,1,-14.937407650631062,200,0.0,-16.559577285167858,1,0.0,0.0064263008534908295
-17.472321760077413,200,-17.472321760077413,23840000,0.0,0.0,-8.0673608873374,-0.0017067899461835623,0.0,297,-17.472321760077413,-17.472321760077413,-17.472321760077413,-17.472321760077417,-36.47834467526379,0.0,0.0,-14.633684066264223,-17.472321760077413,297,297,-36.47834467526379,-8.0673608873374,-18.11471524763437,-0.00359213724732399,297,3.5676141313493432,3.5676141313493432,0.0,3.3644254207611084,0.0,0.0,0.0018853473011404276,-18.11471524763437,297,0.0,1,-14.633684066264223,200,0.0,-17.472321760077417,1,0.0,0.0069720325991511345
-16.166791896373045,200,-16.166791896373045,23920000,0.0,0.0,-7.739968924829598,-0.0016013626009225845,0.0,298,-16.166791896373045,-16.166791896373045,-16.166791896373045,-16.166791896373045,-24.22231178479701,0.0,0.0,-13.620072714761218,-16.166791896373045,298,298,-24.22231178479701,-7.739968924829598,-17.383778268752142,-0.0031338855624198914,298,1.7679383748956496,1.7679383748956496,0.0,3.357044219970703,0.0,0.0,0.0015325229614973068,-17.383778268752142,298,0.0,1,-13.620072714761218,200,0.0,-16.166791896373045,1,0.0,0.007021203637123108
-25.147156135105156,200,-25.147156135105156,24000000,0.0,0.0,-7.917049903437356,-0.003172782715409994,0.0,299,-25.147156135105156,-25.147156135105156,-25.147156135105156,-25.147156135105163,-28.708273637015438,0.0,0.0,-13.825725121521995,-25.147156135105156,299,299,-28.708273637015438,-7.917049903437356,-17.791086047864045,-0.005192374810576439,299,2.0407273378717057,2.0407273378717057,0.0,3.3494067192077637,0.0,0.0,0.0020195920951664448,-17.791086047864045,299,0.0,1,-13.825725121521995,200,0.0,-25.147156135105163,1,0.0,0.006965842097997665
