Average/Iteration,MetaTest/Average/MinReturn,MetaTest/Average/SuccessRate,GaussianMLPPolicy/LossBefore,Average/SuccessRate,GaussianMLPPolicy/KLAfter,Average/MaxReturn,pick-out-of-hole-v1/Iteration,MetaTest/pick-out-of-hole-v1/Iteration,pick-out-of-hole-v1/AverageReturn,MetaTest/pick-out-of-hole-v1/NumEpisodes,MetaTest/pick-out-of-hole-v1/SuccessRate,MetaTest/pick-out-of-hole-v1/StdReturn,MetaTest/Average/StdReturn,pick-out-of-hole-v1/SuccessRate,pick-out-of-hole-v1/NumEpisodes,GaussianMLPPolicy/LossAfter,GaussianMLPPolicy/dLoss,MetaTest/pick-out-of-hole-v1/TerminationRate,MetaTest/Average/NumEpisodes,MetaTest/Average/TerminationRate,TotalEnvSteps,MetaTest/pick-out-of-hole-v1/MinReturn,MetaTest/Average/MaxReturn,MetaTest/Average/Iteration,pick-out-of-hole-v1/MaxReturn,Average/StdReturn,pick-out-of-hole-v1/StdReturn,pick-out-of-hole-v1/AverageDiscountedReturn,pick-out-of-hole-v1/TerminationRate,Average/NumEpisodes,Average/AverageReturn,Average/AverageDiscountedReturn,MetaTest/pick-out-of-hole-v1/AverageDiscountedReturn,GaussianMLPPolicy/KLBefore,MetaTest/pick-out-of-hole-v1/AverageReturn,GaussianMLPPolicy/Entropy,Iteration,Average/MinReturn,MetaTest/Average/AverageReturn,pick-out-of-hole-v1/MinReturn,MetaTest/Average/AverageDiscountedReturn,Average/TerminationRate,MetaTest/pick-out-of-hole-v1/MaxReturn
227,-24.835658002959697,0.0,0.0018028079066425562,0.0,0.009017515927553177,-23.128385318277758,227,227,-25.73300997166966,1,0.0,0.0,0.0,0.0,200,0.00017189609934575856,0.0016309118072967976,0.0,1,0.0,18240000,-24.835658002959697,-24.835658002959697,227,-23.128385318277758,1.5703523965574955,1.5703523965574955,-12.109056912482801,0.0,200,-25.73300997166966,-12.109056912482801,-24.8356580029597,0.0,-24.835658002959697,4.60990047454834,227,-30.29139836272152,-24.835658002959697,-30.29139836272152,-24.8356580029597,0.0,-24.835658002959697
228,-22.11827191586276,0.0,0.0038536153733730316,0.0,0.008130475878715515,-22.69629444431362,228,228,-25.140851900271336,1,0.0,0.0,0.0,0.0,200,0.001971079036593437,0.0018825363367795944,0.0,1,0.0,18320000,-22.11827191586276,-22.11827191586276,228,-22.69629444431362,1.334480701864069,1.334480701864069,-11.886072758523222,0.0,200,-25.140851900271336,-11.886072758523222,-22.118271915862778,0.0,-22.11827191586276,4.669700622558594,228,-28.295492885459478,-22.11827191586276,-28.295492885459478,-22.118271915862778,0.0,-22.11827191586276
229,-26.842423061267986,0.0,0.0007290836656466126,0.0,0.009882264770567417,-20.86261393241347,229,229,-24.04961699984077,1,0.0,0.0,0.0,0.0,200,-0.0018715944606810808,0.0026006781263276935,0.0,1,0.0,18400000,-26.842423061267986,-26.842423061267986,229,-20.86261393241347,1.2263880390784199,1.2263880390784199,-11.428166061099958,0.0,200,-24.04961699984077,-11.428166061099958,-26.84242306126799,0.0,-26.842423061267986,4.6796345710754395,229,-27.07622629981948,-26.842423061267986,-27.07622629981948,-26.84242306126799,0.0,-26.842423061267986
230,-28.18423422998268,0.0,-0.00027613790007308125,0.0,0.00996590219438076,-24.47840813665283,230,230,-27.269150339944854,1,0.0,0.0,0.0,0.0,200,-0.0034924049396067858,0.0032162670395337045,0.0,1,0.0,18480000,-28.18423422998268,-28.18423422998268,230,-24.47840813665283,1.1892895658913623,1.1892895658913623,-12.727699906264046,0.0,200,-27.269150339944854,-12.727699906264046,-28.184234229982692,0.0,-28.18423422998268,4.689877986907959,230,-30.703164713158365,-28.18423422998268,-30.703164713158365,-28.184234229982692,0.0,-28.18423422998268
231,-27.762177406309476,0.0,0.003307245671749115,0.0,0.009984915144741535,-25.30729132214195,231,231,-27.83538051500379,1,0.0,0.0,0.0,0.0,200,0.0013219228712841868,0.001985322800464928,0.0,1,0.0,18560000,-27.762177406309476,-27.762177406309476,231,-25.30729132214195,1.2874308030004824,1.2874308030004824,-12.961585405686979,0.0,200,-27.83538051500379,-12.961585405686979,-27.76217740630947,0.0,-27.762177406309476,4.775849342346191,231,-31.51061236225998,-27.762177406309476,-31.51061236225998,-27.76217740630947,0.0,-27.762177406309476
232,-27.664763411189195,0.0,-0.0013413476990535855,0.0,0.008899757638573647,-26.09495304099471,232,232,-28.469923516200474,1,0.0,0.0,0.0,0.0,200,-0.0038711843080818653,0.0025298366090282798,0.0,1,0.0,18640000,-27.664763411189195,-27.664763411189195,232,-26.09495304099471,1.1435970831417643,1.1435970831417643,-13.203435925081425,0.0,200,-28.469923516200474,-13.203435925081425,-27.664763411189163,0.0,-27.664763411189195,4.756537914276123,232,-32.35116767478533,-27.664763411189195,-32.35116767478533,-27.664763411189163,0.0,-27.664763411189195
233,-30.121113824567882,0.0,-0.0021581705659627914,0.0,0.006717112846672535,-25.555816575075905,233,233,-28.59360661872449,1,0.0,0.0,0.0,0.0,200,-0.0037744217552244663,0.0016162511892616749,0.0,1,0.0,18720000,-30.121113824567882,-30.121113824567882,233,-25.555816575075905,1.2603043370932403,1.2603043370932403,-13.246836117124621,0.0,200,-28.59360661872449,-13.246836117124621,-30.12111382456788,0.0,-30.121113824567882,4.722103595733643,233,-32.07272540121155,-30.121113824567882,-32.07272540121155,-30.12111382456788,0.0,-30.121113824567882
234,-28.456504889507144,0.0,0.0023387849796563387,0.0,0.00894862599670887,-26.257699298704438,234,234,-29.135291636286958,1,0.0,0.0,0.0,0.0,200,-0.0002347369445487857,0.0025735219242051244,0.0,1,0.0,18800000,-28.456504889507144,-28.456504889507144,234,-26.257699298704438,1.4854681598659347,1.4854681598659347,-13.43752893262519,0.0,200,-29.135291636286958,-13.43752893262519,-28.456504889507134,0.0,-28.456504889507144,4.787490367889404,234,-33.501942449589485,-28.456504889507144,-33.501942449589485,-28.456504889507134,0.0,-28.456504889507144
235,-31.302894570425988,0.0,-0.00012091067765140906,0.0,0.007134261075407267,-26.409204404288484,235,235,-28.4874486088989,1,0.0,0.0,0.0,0.0,200,-0.00125349429436028,0.001132583616708871,0.0,1,0.0,18880000,-31.302894570425988,-31.302894570425988,235,-26.409204404288484,1.0290520187111387,1.0290520187111387,-13.192797846519424,0.0,200,-28.4874486088989,-13.192797846519424,-31.30289457042599,0.0,-31.302894570425988,4.78387975692749,235,-31.325720792592204,-31.302894570425988,-31.325720792592204,-31.30289457042599,0.0,-31.302894570425988
236,-27.462018627628453,0.0,0.0015823285793885589,0.0,0.008531959727406502,-26.125994932583282,236,236,-27.929715602453516,1,0.0,0.0,0.0,0.0,200,-0.001414419268257916,0.002996747847646475,0.0,1,0.0,18960000,-27.462018627628453,-27.462018627628453,236,-26.125994932583282,0.7289114083146965,0.7289114083146965,-12.967777252983169,0.0,200,-27.929715602453516,-12.967777252983169,-27.46201862762846,0.0,-27.462018627628453,4.8243937492370605,236,-30.12347136906834,-27.462018627628453,-30.12347136906834,-27.46201862762846,0.0,-27.462018627628453
237,-28.51597974073305,0.0,0.0028234333731234074,0.0,0.007272875402122736,-26.038211284069654,237,237,-27.863629255264232,1,0.0,0.0,0.0,0.0,200,0.0015835156664252281,0.0012399177066981792,0.0,1,0.0,19040000,-28.51597974073305,-28.51597974073305,237,-26.038211284069654,0.7559645122114534,0.7559645122114534,-12.962011215749726,0.0,200,-27.863629255264232,-12.962011215749726,-28.515979740733055,0.0,-28.51597974073305,4.883793830871582,237,-29.670462222803273,-28.51597974073305,-29.670462222803273,-28.515979740733055,0.0,-28.51597974073305
238,-27.944509321329363,0.0,0.0028742544818669558,0.0,0.006523820571601391,-25.349557926103827,238,238,-27.19721416263901,1,0.0,0.0,0.0,0.0,200,0.0009876767871901393,0.0018865776946768165,0.0,1,0.0,19120000,-27.944509321329363,-27.944509321329363,238,-25.349557926103827,0.7266554430525631,0.7266554430525631,-12.70583703104654,0.0,200,-27.19721416263901,-12.70583703104654,-27.944509321329356,0.0,-27.944509321329363,4.922957897186279,238,-28.743754352579685,-27.944509321329363,-28.743754352579685,-27.944509321329356,0.0,-27.944509321329363
239,-26.7534275934241,0.0,-0.0014219171134755015,0.0,0.009518592618405819,-24.183016117327437,239,239,-27.179619143678824,1,0.0,0.0,0.0,0.0,200,-0.005678273271769285,0.004256356158293784,0.0,1,0.0,19200000,-26.7534275934241,-26.7534275934241,239,-24.183016117327437,1.2091980402493347,1.2091980402493347,-12.698699103135361,0.0,200,-27.179619143678824,-12.698699103135361,-26.753427593424092,0.0,-26.7534275934241,4.904640197753906,239,-30.323879179210852,-26.7534275934241,-30.323879179210852,-26.753427593424092,0.0,-26.7534275934241
240,-26.945335413149127,0.0,0.0004704055027104914,0.0,0.00885116308927536,-24.389456802871205,240,240,-26.962371961799196,1,0.0,0.0,0.0,0.0,200,-0.0029516585636883974,0.003422064066398889,0.0,1,0.0,19280000,-26.945335413149127,-26.945335413149127,240,-24.389456802871205,1.3741042234219856,1.3741042234219856,-12.62297249233995,0.0,200,-26.962371961799196,-12.62297249233995,-26.945335413149127,0.0,-26.945335413149127,4.92962646484375,240,-30.15451823535384,-26.945335413149127,-30.15451823535384,-26.945335413149127,0.0,-26.945335413149127
241,-24.38444161582051,0.0,-0.0011190392542630434,0.0,0.0071301995776593685,-25.183624996590655,241,241,-27.566938321924468,1,0.0,0.0,0.0,0.0,200,-0.004030743148177862,0.0029117038939148188,0.0,1,0.0,19360000,-24.38444161582051,-24.38444161582051,241,-25.183624996590655,1.0081340288855594,1.0081340288855594,-12.857884905138318,0.0,200,-27.566938321924468,-12.857884905138318,-24.384441615820503,0.0,-24.38444161582051,4.920156478881836,241,-30.156246807017816,-24.38444161582051,-30.156246807017816,-24.384441615820503,0.0,-24.38444161582051
242,-25.170657549976124,0.0,0.0026986177545040846,0.0,0.006392533425241709,-23.66945916495613,242,242,-26.36877487487852,1,0.0,0.0,0.0,0.0,200,0.0005669469246640801,0.0021316708298400044,0.0,1,0.0,19440000,-25.170657549976124,-25.170657549976124,242,-23.66945916495613,1.1193521863697422,1.1193521863697422,-12.378306928440624,0.0,200,-26.36877487487852,-12.378306928440624,-25.170657549976138,0.0,-25.170657549976124,4.970980644226074,242,-30.05044124644143,-25.170657549976124,-30.05044124644143,-25.170657549976138,0.0,-25.170657549976124
243,-26.248357049963598,0.0,-0.001768292160704732,0.0,0.008993064053356647,-23.013938483160192,243,243,-24.941649162616454,1,0.0,0.0,0.0,0.0,200,-0.0043131704442203045,0.0025448782835155725,0.0,1,0.0,19520000,-26.248357049963598,-26.248357049963598,243,-23.013938483160192,0.7845001961054164,0.7845001961054164,-11.828395039967184,0.0,200,-24.941649162616454,-11.828395039967184,-26.2483570499636,0.0,-26.248357049963598,4.949219226837158,243,-27.553910624317076,-26.248357049963598,-27.553910624317076,-26.2483570499636,0.0,-26.248357049963598
244,-24.1116399922944,0.0,0.003045658115297556,0.0,0.009877882897853851,-21.86084174514109,244,244,-24.854625990390403,1,0.0,0.0,0.0,0.0,200,0.00023278742446564138,0.0028128706908319145,0.0,1,0.0,19600000,-24.1116399922944,-24.1116399922944,244,-21.86084174514109,1.0386404345242204,1.0386404345242204,-11.781610862107176,0.0,200,-24.854625990390403,-11.781610862107176,-24.111639992294403,0.0,-24.1116399922944,5.003390789031982,244,-27.49111467259363,-24.1116399922944,-27.49111467259363,-24.111639992294403,0.0,-24.1116399922944
245,-25.02788467820072,0.0,-0.0005717842723242939,0.0,0.008347982540726662,-22.278318416724023,245,245,-23.97981177705586,1,0.0,0.0,0.0,0.0,200,-0.0018394161015748978,0.001267631829250604,0.0,1,0.0,19680000,-25.02788467820072,-25.02788467820072,245,-22.278318416724023,0.8023986718223964,0.8023986718223964,-11.445123620806667,0.0,200,-23.97981177705586,-11.445123620806667,-25.027884678200714,0.0,-25.02788467820072,5.005280494689941,245,-26.10373826337976,-25.02788467820072,-26.10373826337976,-25.027884678200714,0.0,-25.02788467820072
246,-24.617481724832935,0.0,0.0007683749427087605,0.0,0.009406769648194313,-21.344162144161302,246,246,-23.664198962175597,1,0.0,0.0,0.0,0.0,200,-0.004086082335561514,0.004854457278270274,0.0,1,0.0,19760000,-24.617481724832935,-24.617481724832935,246,-21.344162144161302,0.8256090326034907,0.8256090326034907,-11.339682305625466,0.0,200,-23.664198962175597,-11.339682305625466,-24.617481724832952,0.0,-24.617481724832935,5.027756214141846,246,-25.614632446378998,-24.617481724832935,-25.614632446378998,-24.617481724832952,0.0,-24.617481724832935
247,-23.95201129539538,0.0,-0.003529408248141408,0.0,0.007120411843061447,-21.93214693058355,247,247,-24.83063381313694,1,0.0,0.0,0.0,0.0,200,-0.004843170288950205,0.0013137620408087969,0.0,1,0.0,19840000,-23.95201129539538,-23.95201129539538,247,-21.93214693058355,1.2776075549348922,1.2776075549348922,-11.747251494114957,0.0,200,-24.83063381313694,-11.747251494114957,-23.95201129539539,0.0,-23.95201129539538,4.950065612792969,247,-28.23607768075878,-23.95201129539538,-28.23607768075878,-23.95201129539539,0.0,-23.95201129539538
248,-25.036869220578243,0.0,0.002881111577153206,0.0,0.008528491482138634,-22.086639129706438,248,248,-24.090509123472792,1,0.0,0.0,0.0,0.0,200,-0.0010106110712513328,0.0038917226484045386,0.0,1,0.0,19920000,-25.036869220578243,-25.036869220578243,248,-22.086639129706438,1.1884197824323757,1.1884197824323757,-11.463337366490544,0.0,200,-24.090509123472792,-11.463337366490544,-25.036869220578232,0.0,-25.036869220578243,4.994659900665283,248,-26.941540795141204,-25.036869220578243,-26.941540795141204,-25.036869220578232,0.0,-25.036869220578243
249,-24.957459601675065,0.0,-0.0006629429990425706,0.0,0.009843047708272934,-24.146685970803677,249,249,-26.148978216404686,1,0.0,0.0,0.0,0.0,200,-0.00207899184897542,0.0014160488499328494,0.0,1,0.0,20000000,-24.957459601675065,-24.957459601675065,249,-24.146685970803677,1.0642946409054836,1.0642946409054836,-12.286017955621297,0.0,200,-26.148978216404686,-12.286017955621297,-24.957459601675094,0.0,-24.957459601675065,4.976656436920166,249,-29.964990788083693,-24.957459601675065,-29.964990788083693,-24.957459601675094,0.0,-24.957459601675065
250,-24.920574840324328,0.0,-0.002197150606662035,0.0,0.006746266968548298,-23.895698136450502,250,250,-25.64646807639434,1,0.0,0.0,0.0,0.0,200,-0.004762378986924887,0.0025652283802628517,0.0,1,0.0,20080000,-24.920574840324328,-24.920574840324328,250,-23.895698136450502,0.9174258924758429,0.9174258924758429,-12.06435836335047,0.0,200,-25.64646807639434,-12.06435836335047,-24.920574840324303,0.0,-24.920574840324328,4.9556756019592285,250,-28.449183900431827,-24.920574840324328,-28.449183900431827,-24.920574840324303,0.0,-24.920574840324328
251,-23.366749342151703,0.0,-0.00018807714513968676,0.0,0.00664997985586524,-23.135711580278585,251,251,-25.742919538298967,1,0.0,0.0,0.0,0.0,200,-0.0020129536278545856,0.0018248764827148989,0.0,1,0.0,20160000,-23.366749342151703,-23.366749342151703,251,-23.135711580278585,1.291504973023405,1.291504973023405,-12.083672293512501,0.0,200,-25.742919538298967,-12.083672293512501,-23.3667493421517,0.0,-23.366749342151703,4.961761951446533,251,-29.021558874353115,-23.366749342151703,-29.021558874353115,-23.3667493421517,0.0,-23.366749342151703
252,-24.221031214053482,0.0,0.002031260635703802,0.0,0.00757522601634264,-22.37905087204322,252,252,-24.426489856222943,1,0.0,0.0,0.0,0.0,200,0.00018136129074264318,0.001849899344961159,0.0,1,0.0,20240000,-24.221031214053482,-24.221031214053482,252,-22.37905087204322,1.0236746268356116,1.0236746268356116,-11.581354726479875,0.0,200,-24.426489856222943,-11.581354726479875,-24.221031214053475,0.0,-24.221031214053482,4.981481075286865,252,-27.099379646754056,-24.221031214053482,-27.099379646754056,-24.221031214053475,0.0,-24.221031214053482
253,-24.138887305017608,0.0,-0.0017951007466763258,0.0,0.009488815441727638,-20.87351899110991,253,253,-23.59077154432005,1,0.0,0.0,0.0,0.0,200,-0.004201959818601608,0.0024068590719252825,0.0,1,0.0,20320000,-24.138887305017608,-24.138887305017608,253,-20.87351899110991,1.0221416260378053,1.0221416260378053,-11.281107982196353,0.0,200,-23.59077154432005,-11.281107982196353,-24.138887305017604,0.0,-24.138887305017608,4.957488059997559,253,-26.758410885626297,-24.138887305017608,-26.758410885626297,-24.138887305017604,0.0,-24.138887305017608
254,-23.42552634462846,0.0,0.001158897764980793,0.0,0.006879625376313925,-20.169920894627573,254,254,-22.515203251168703,1,0.0,0.0,0.0,0.0,200,-0.001995277591049671,0.003154175356030464,0.0,1,0.0,20400000,-23.42552634462846,-23.42552634462846,254,-20.169920894627573,1.068644891639293,1.068644891639293,-10.863288660417448,0.0,200,-22.515203251168703,-10.863288660417448,-23.42552634462845,0.0,-23.42552634462846,4.977497577667236,254,-24.48742497527172,-23.42552634462846,-24.48742497527172,-23.42552634462845,0.0,-23.42552634462846
255,-26.170197682966204,0.0,0.0006330570904538035,0.0,0.006387884262949228,-20.401108915176327,255,255,-22.836672011585225,1,0.0,0.0,0.0,0.0,200,-0.0018729422008618712,0.0025059992913156748,0.0,1,0.0,20480000,-26.170197682966204,-26.170197682966204,255,-20.401108915176327,1.2678582776990834,1.2678582776990834,-11.000432645091418,0.0,200,-22.836672011585225,-11.000432645091418,-26.170197682966204,0.0,-26.170197682966204,4.995253562927246,255,-26.278027282188294,-26.170197682966204,-26.278027282188294,-26.170197682966204,0.0,-26.170197682966204
256,-23.602677820372453,0.0,0.002288900315761566,0.0,0.009998457506299019,-22.140355863193093,256,256,-24.996949216995716,1,0.0,0.0,0.0,0.0,200,-0.0010593996848911047,0.003348300000652671,0.0,1,0.0,20560000,-23.602677820372453,-23.602677820372453,256,-22.140355863193093,1.1446244243877643,1.1446244243877643,-11.862524373836395,0.0,200,-24.996949216995716,-11.862524373836395,-23.60267782037245,0.0,-23.602677820372453,5.007815837860107,256,-27.2376405514159,-23.602677820372453,-27.2376405514159,-23.60267782037245,0.0,-23.602677820372453
257,-26.128199290376877,0.0,0.0007404735079035163,0.0,0.006840632762759924,-22.356023332493837,257,257,-24.56685856797023,1,0.0,0.0,0.0,0.0,200,-0.0011429442092776299,0.0018834177171811461,0.0,1,0.0,20640000,-26.128199290376877,-26.128199290376877,257,-22.356023332493837,1.0220286328506536,1.0220286328506536,-11.6836202429269,0.0,200,-24.56685856797023,-11.6836202429269,-26.12819929037688,0.0,-26.128199290376877,5.026722431182861,257,-27.253898222713566,-26.128199290376877,-27.253898222713566,-26.12819929037688,0.0,-26.128199290376877
258,-23.334581869198384,0.0,0.002685204613953829,0.0,0.008239472284913063,-22.645464231207672,258,258,-24.903520689682235,1,0.0,0.0,0.0,0.0,200,-0.001299897558055818,0.003985102172009647,0.0,1,0.0,20720000,-23.334581869198384,-23.334581869198384,258,-22.645464231207672,1.0473213476174006,1.0473213476174006,-11.800888777802811,0.0,200,-24.903520689682235,-11.800888777802811,-23.334581869198384,0.0,-23.334581869198384,5.057111740112305,258,-27.691423411069778,-23.334581869198384,-27.691423411069778,-23.334581869198384,0.0,-23.334581869198384
259,-26.06764395872783,0.0,-9.831851639319211e-05,0.0,0.007614626083523035,-21.787620654287196,259,259,-25.238817731957212,1,0.0,0.0,0.0,0.0,200,-0.0034890540409833193,0.003390735524590127,0.0,1,0.0,20800000,-26.06764395872783,-26.06764395872783,259,-21.787620654287196,1.2194183508856329,1.2194183508856329,-11.917874737155852,0.0,200,-25.238817731957212,-11.917874737155852,-26.067643958727853,0.0,-26.06764395872783,5.0513505935668945,259,-27.843757153736703,-26.06764395872783,-27.843757153736703,-26.067643958727853,0.0,-26.06764395872783
260,-26.24882897415479,0.0,-0.0033802471589297056,0.0,0.007263490464538336,-23.11109635816504,260,260,-26.423990726664424,1,0.0,0.0,0.0,0.0,200,-0.006256145425140858,0.002875898266211152,0.0,1,0.0,20880000,-26.24882897415479,-26.24882897415479,260,-23.11109635816504,0.9908704989876895,0.9908704989876895,-12.374444633787707,0.0,200,-26.423990726664424,-12.374444633787707,-26.248828974154808,0.0,-26.24882897415479,4.991849422454834,260,-28.953191712644482,-26.24882897415479,-28.953191712644482,-26.248828974154808,0.0,-26.24882897415479
261,-27.03841407949016,0.0,-0.000597451813519001,0.0,0.00874716229736805,-24.383187298990833,261,261,-26.98811824624222,1,0.0,0.0,0.0,0.0,200,-0.0017846606206148863,0.0011872088070958853,0.0,1,0.0,20960000,-27.03841407949016,-27.03841407949016,261,-24.383187298990833,1.107087998074475,1.107087998074475,-12.577443017310971,0.0,200,-26.98811824624222,-12.577443017310971,-27.038414079490142,0.0,-27.03841407949016,4.971436023712158,261,-29.841993360029022,-27.03841407949016,-29.841993360029022,-27.038414079490142,0.0,-27.03841407949016
262,-27.100773977190823,0.0,-0.004259956069290638,0.0,0.009848776273429394,-25.467899497737704,262,262,-27.469870544012473,1,0.0,0.0,0.0,0.0,200,-0.006366556044667959,0.0021065999753773212,0.0,1,0.0,21040000,-27.100773977190823,-27.100773977190823,262,-25.467899497737704,0.9436695865824881,0.9436695865824881,-12.786739798554958,0.0,200,-27.469870544012473,-12.786739798554958,-27.100773977190826,0.0,-27.100773977190823,4.90765380859375,262,-30.52310379672918,-27.100773977190823,-30.52310379672918,-27.100773977190826,0.0,-27.100773977190823
263,-27.454317424695564,0.0,-0.0024433243088424206,0.0,0.007060521747916937,-25.66877783705315,263,263,-27.10803545963649,1,0.0,0.0,0.0,0.0,200,-0.004019953776150942,0.0015766294673085213,0.0,1,0.0,21120000,-27.454317424695564,-27.454317424695564,263,-25.66877783705315,0.6866315754915017,0.6866315754915017,-12.662560767357341,0.0,200,-27.10803545963649,-12.662560767357341,-27.45431742469556,0.0,-27.454317424695564,4.867891311645508,263,-28.898623522728073,-27.454317424695564,-28.898623522728073,-27.45431742469556,0.0,-27.454317424695564
264,-27.965422345715456,0.0,0.0010757498675957322,0.0,0.008303185924887657,-25.05774794586101,264,264,-27.906437992721585,1,0.0,0.0,0.0,0.0,200,-0.0021995115093886852,0.0032752613769844174,0.0,1,0.0,21200000,-27.965422345715456,-27.965422345715456,264,-25.05774794586101,0.8388832906210913,0.8388832906210913,-12.967129248026886,0.0,200,-27.906437992721585,-12.967129248026886,-27.965422345715456,0.0,-27.965422345715456,4.905137062072754,264,-29.55141961303625,-27.965422345715456,-29.55141961303625,-27.965422345715456,0.0,-27.965422345715456
265,-25.675158827771124,0.0,-6.815865344833583e-05,0.0,0.009247071109712124,-25.697750670600605,265,265,-28.04491928474785,1,0.0,0.0,0.0,0.0,200,-0.0027359912637621164,0.0026678326103137806,0.0,1,0.0,21280000,-25.675158827771124,-25.675158827771124,265,-25.697750670600605,0.9342987627312149,0.9342987627312149,-13.04123205926169,0.0,200,-28.04491928474785,-13.04123205926169,-25.67515882777112,0.0,-25.675158827771124,4.920691967010498,265,-30.574099380171475,-25.675158827771124,-30.574099380171475,-25.67515882777112,0.0,-25.675158827771124
