Iteration,peg-unplug-side-v1/NumEpisodes,MetaTest/Average/AverageReturn,Average/AverageReturn,MetaTest/peg-unplug-side-v1/StdReturn,peg-unplug-side-v1/SuccessRate,Average/TerminationRate,GaussianMLPPolicy/KLAfter,MetaTest/Average/SuccessRate,GaussianMLPPolicy/KLBefore,MetaTest/Average/MinReturn,peg-unplug-side-v1/Iteration,Average/AverageDiscountedReturn,GaussianMLPPolicy/dLoss,GaussianMLPPolicy/LossBefore,MetaTest/peg-unplug-side-v1/Iteration,MetaTest/peg-unplug-side-v1/MinReturn,MetaTest/Average/AverageDiscountedReturn,Average/Iteration,peg-unplug-side-v1/TerminationRate,MetaTest/peg-unplug-side-v1/AverageReturn,MetaTest/Average/TerminationRate,MetaTest/Average/MaxReturn,TotalEnvSteps,peg-unplug-side-v1/AverageDiscountedReturn,MetaTest/peg-unplug-side-v1/TerminationRate,MetaTest/peg-unplug-side-v1/AverageDiscountedReturn,MetaTest/Average/Iteration,peg-unplug-side-v1/MaxReturn,peg-unplug-side-v1/StdReturn,Average/NumEpisodes,Average/StdReturn,Average/MinReturn,peg-unplug-side-v1/MinReturn,Average/MaxReturn,MetaTest/Average/StdReturn,MetaTest/peg-unplug-side-v1/NumEpisodes,Average/SuccessRate,MetaTest/peg-unplug-side-v1/SuccessRate,GaussianMLPPolicy/Entropy,peg-unplug-side-v1/AverageReturn,MetaTest/Average/NumEpisodes,MetaTest/peg-unplug-side-v1/MaxReturn,GaussianMLPPolicy/LossAfter
144,200,19814.573493551725,19979.107623541517,0.0,0.0,0.0,2.39272458202322e-06,0.0,0.0,19814.573493551725,144,7540.969583685189,3.3769538276828825e-09,1.1311664138702326e-06,144,19814.573493551725,19814.573493551718,144,0.0,19814.573493551725,0.0,19814.573493551725,11600000,7540.969583685189,0.0,19814.573493551718,144,42061.95532970196,5067.311639071137,200,5067.311639071137,-18.163121673421752,-18.163121673421752,42061.95532970196,0.0,1,0.0,0.0,5.682930946350098,19979.107623541517,1,19814.573493551725,1.1277894600425498e-06
145,200,20070.858934386943,19926.633157213248,0.0,0.0,0.0,1.623960633878596e-05,0.0,0.0,20070.858934386943,145,7395.714834283311,2.3018571937427623e-08,5.48930756849586e-07,145,20070.858934386943,20070.858934386946,145,0.0,20070.858934386943,0.0,20070.858934386943,11680000,7395.714834283311,0.0,20070.858934386946,145,38618.46724096966,4987.013789981998,200,4987.013789981998,-14.53994342632309,-14.53994342632309,38618.46724096966,0.0,1,0.0,0.0,5.683149337768555,19926.633157213248,1,20070.858934386943,5.259121849121584e-07
146,200,21491.633533127715,20041.128425402472,0.0,0.0,0.0,2.5739016564330086e-05,0.0,0.0,21491.633533127715,146,7472.758120848206,3.643594936875161e-08,-3.436140787016484e-06,146,21491.633533127715,21491.633533127722,146,0.0,21491.633533127715,0.0,21491.633533127715,11760000,7472.758120848206,0.0,21491.633533127722,146,43188.26329762868,4880.654925841951,200,4880.654925841951,-14.742308768467131,-14.742308768467131,43188.26329762868,0.0,1,0.0,0.0,5.681694030761719,20041.128425402472,1,21491.633533127715,-3.4725767363852356e-06
147,200,21054.681195925,19884.801278875526,0.0,0.005,0.0,1.6470703485538252e-05,0.0,0.0,21054.681195925,147,7410.039243368085,2.334411419724347e-08,1.4842742075416027e-06,147,21054.681195925,21054.681195925008,147,0.0,21054.681195925,0.0,21054.681195925,11840000,7410.039243368085,0.0,21054.681195925008,147,35519.21715270279,5102.767845689527,200,5102.767845689527,-16.491943640737116,-16.491943640737116,35519.21715270279,0.0,1,0.005,0.0,5.682265758514404,19884.801278875526,1,21054.681195925,1.4609300933443592e-06
148,200,-14.3090265572775,19386.50770614423,0.0,0.0,0.0,1.0636349543347023e-05,0.0,0.0,-14.3090265572775,148,7280.293459591584,1.507942215539515e-08,-8.900830152924755e-07,148,-14.3090265572775,-14.309026557277491,148,0.0,-14.3090265572775,0.0,-14.3090265572775,11920000,7280.293459591584,0.0,-14.309026557277491,148,27307.57053880149,5230.717519952435,200,5230.717519952435,-17.40484380905146,-17.40484380905146,27307.57053880149,0.0,1,0.0,0.0,5.6819939613342285,19386.50770614423,1,-14.3090265572775,-9.051624374478706e-07
149,200,21312.803819964753,19881.9321198142,0.0,0.0,0.0,2.1314845071174204e-05,0.0,0.0,21312.803819964753,149,7375.556017615644,3.0239334591897205e-08,-1.0240003120998153e-06,149,21312.803819964753,21312.803819964756,149,0.0,21312.803819964753,0.0,21312.803819964753,12000000,7375.556017615644,0.0,21312.803819964756,149,33465.88889380127,4140.7777795863285,200,4140.7777795863285,6922.750664612293,6922.750664612293,33465.88889380127,0.0,1,0.0,0.0,5.6816253662109375,19881.9321198142,1,21312.803819964753,-1.0542396466917126e-06
150,200,-16.015381267781375,20524.437716273584,0.0,0.005,0.0,2.231759935966693e-05,0.0,0.0,-16.015381267781375,150,7617.035881370176,3.164177542203106e-08,-3.176672862537089e-06,150,-16.015381267781375,-16.01538126778137,150,0.0,-16.015381267781375,0.0,-16.015381267781375,12080000,7617.035881370176,0.0,-16.01538126778137,150,31412.934873880196,3707.2004682371116,200,3707.2004682371116,-17.085856585721213,-17.085856585721213,31412.934873880196,0.0,1,0.005,0.0,5.680268287658691,20524.437716273584,1,-16.015381267781375,-3.20831463795912e-06
151,200,21387.574989900953,20334.97491907831,0.0,0.0,0.0,2.050063585556927e-06,0.0,0.0,21387.574989900953,151,7552.54149894868,2.9431248549371958e-09,-2.222790953965159e-06,151,21387.574989900953,21387.574989900946,151,0.0,21387.574989900953,0.0,21387.574989900953,12160000,7552.54149894868,0.0,21387.574989900946,151,37808.78556924365,4688.38668124237,200,4688.38668124237,-17.260068946067516,-17.260068946067516,37808.78556924365,0.0,1,0.0,0.0,5.680062294006348,20334.97491907831,1,21387.574989900953,-2.2257340788200963e-06
152,200,19500.880339745905,20133.370653332986,0.0,0.0,0.0,3.992036909039598e-06,0.0,0.0,19500.880339745905,152,7598.799697098315,5.6716089602559805e-09,-1.5404141322505893e-06,152,19500.880339745905,19500.880339745916,152,0.0,19500.880339745905,0.0,19500.880339745905,12240000,7598.799697098315,0.0,19500.880339745916,152,30931.712248577747,4733.150827979112,200,4733.150827979112,335.26703242559415,335.26703242559415,30931.712248577747,0.0,1,0.0,0.0,5.679603099822998,20133.370653332986,1,19500.880339745905,-1.5460857412108453e-06
153,200,219.8452565529432,20015.19077705352,0.0,0.0,0.0,2.6485006401344435e-06,0.0,0.0,219.8452565529432,153,7439.6155172362305,3.735067366505973e-09,-2.224135414508055e-06,153,219.8452565529432,219.8452565529431,153,0.0,219.8452565529432,0.0,219.8452565529432,12320000,7439.6155172362305,0.0,219.8452565529431,153,36866.402858549314,5260.066070081769,200,5260.066070081769,-17.734499858233512,-17.734499858233512,36866.402858549314,0.0,1,0.0,0.0,5.679443836212158,20015.19077705352,1,219.8452565529432,-2.227870481874561e-06
154,200,19274.82868711788,20341.356724230052,0.0,0.01,0.0,2.0436525574041298e-06,0.0,0.0,19274.82868711788,154,7656.9902876395045,2.8946942620677873e-09,-7.82820620770508e-07,154,19274.82868711788,19274.828687117868,154,0.0,19274.82868711788,0.0,19274.82868711788,12400000,7656.9902876395045,0.0,19274.828687117868,154,42118.977717462,5228.967746910257,200,5228.967746910257,-16.97714116533502,-16.97714116533502,42118.977717462,0.0,1,0.01,0.0,5.67936897277832,20341.356724230052,1,19274.82868711788,-7.857153150325757e-07
155,200,13301.118699228045,20554.49066651347,0.0,0.0,0.0,1.1196243576705456e-05,0.0,0.0,13301.118699228045,155,7684.773840824941,1.5858631741139106e-08,1.9977035208285088e-06,155,13301.118699228045,13301.118699228047,155,0.0,13301.118699228045,0.0,13301.118699228045,12480000,7684.773840824941,0.0,13301.118699228047,155,42586.917728773595,4861.130646347666,200,4861.130646347666,-17.07410802355053,-17.07410802355053,42586.917728773595,0.0,1,0.0,0.0,5.680243015289307,20554.49066651347,1,13301.118699228045,1.9818448890873697e-06
156,200,19412.442140453906,19891.488846011598,0.0,0.0,0.0,9.54875758907292e-06,0.0,0.0,19412.442140453906,156,7370.738487293257,1.3528733688872308e-08,-3.573757112462772e-06,156,19412.442140453906,19412.442140453903,156,0.0,19412.442140453906,0.0,19412.442140453906,12560000,7370.738487293257,0.0,19412.442140453903,156,36623.79524815071,5705.608983413123,200,5705.608983413123,-16.524571064737874,-16.524571064737874,36623.79524815071,0.0,1,0.0,0.0,5.678112983703613,19891.488846011598,1,19412.442140453906,-3.5872858461516444e-06
157,200,22011.698504522425,20020.606428992345,0.0,0.005,0.0,4.4162086851429194e-05,0.0,0.0,22011.698504522425,157,7408.286550582543,6.268788022012473e-08,6.524938100938016e-08,157,22011.698504522425,22011.698504522432,157,0.0,22011.698504522425,0.0,22011.698504522425,12640000,7408.286550582543,0.0,22011.698504522432,157,37696.98349309239,4915.175574264074,200,4915.175574264074,-15.296421730695437,-15.296421730695437,37696.98349309239,0.0,1,0.005,0.0,5.67813777923584,20020.606428992345,1,22011.698504522425,2.561500789255433e-09
158,200,19304.786101884543,20560.96875144356,0.0,0.005,0.0,2.3118194803828374e-05,0.0,0.0,19304.786101884543,158,7670.167108091809,3.276181814726442e-08,-3.425515842536697e-06,158,19304.786101884543,19304.78610188453,158,0.0,19304.786101884543,0.0,19304.786101884543,12720000,7670.167108091809,0.0,19304.78610188453,158,37749.987186549035,4340.546335021122,200,4340.546335021122,5534.032290314982,5534.032290314982,37749.987186549035,0.0,1,0.005,0.0,5.674164772033691,20560.96875144356,1,19304.786101884543,-3.4582776606839616e-06
159,200,21459.728813644982,19869.92996642804,0.0,0.0,0.0,6.349169325403636e-06,0.0,0.0,21459.728813644982,159,7423.416906620592,9.007820267470379e-09,-1.96837390831206e-07,159,21459.728813644982,21459.72881364497,159,0.0,21459.728813644982,0.0,21459.728813644982,12800000,7423.416906620592,0.0,21459.72881364497,159,37309.860417693,4318.368673249846,200,4318.368673249846,-15.156032474307157,-15.156032474307157,37309.860417693,0.0,1,0.0,0.0,5.674150466918945,19869.92996642804,1,21459.728813644982,-2.0584521109867637e-07
160,200,19128.46378226261,20007.355881306146,0.0,0.0,0.0,7.093045951478416e-06,0.0,0.0,19128.46378226261,160,7451.130171833078,1.0041958375950344e-08,-3.169499223076855e-06,160,19128.46378226261,19128.463782262625,160,0.0,19128.46378226261,0.0,19128.46378226261,12880000,7451.130171833078,0.0,19128.463782262625,160,35330.74465011285,5239.702612636349,200,5239.702612636349,-15.040120595889304,-15.040120595889304,35330.74465011285,0.0,1,0.0,0.0,5.673927307128906,20007.355881306146,1,19128.46378226261,-3.179541181452805e-06
161,200,20214.10747123819,20215.01631304653,0.0,0.0,0.0,7.947469384816941e-06,0.0,0.0,20214.10747123819,161,7583.215805332193,1.1258634913247079e-08,-2.6758393687487114e-06,161,20214.10747123819,20214.107471238192,161,0.0,20214.10747123819,0.0,20214.10747123819,12960000,7583.215805332193,0.0,20214.107471238192,161,38214.32633284348,5066.282804238979,200,5066.282804238979,-16.533927371664177,-16.533927371664177,38214.32633284348,0.0,1,0.0,0.0,5.6723504066467285,20215.01631304653,1,20214.10747123819,-2.6870980036619585e-06
162,200,20869.54390550772,18827.93738169594,0.0,0.0,0.0,5.40806013304973e-06,0.0,0.0,20869.54390550772,162,7056.1897757874485,7.657995126919559e-09,7.181930783417556e-08,162,20869.54390550772,20869.54390550771,162,0.0,20869.54390550772,0.0,20869.54390550772,13040000,7056.1897757874485,0.0,20869.54390550771,162,26464.325792788928,5584.957071690164,200,5584.957071690164,-43.840559492888595,-43.840559492888595,26464.325792788928,0.0,1,0.0,0.0,5.672356128692627,18827.93738169594,1,20869.54390550772,6.4161312707256e-08
163,200,20049.56468923696,20078.803845778977,0.0,0.0,0.0,1.4615815416618716e-05,0.0,0.0,20049.56468923696,163,7454.435415689362,2.0702316305687418e-08,-5.135486276230949e-07,163,20049.56468923696,20049.564689236966,163,0.0,20049.56468923696,0.0,20049.56468923696,13120000,7454.435415689362,0.0,20049.564689236966,163,40538.870764282,4409.425044813322,200,4409.425044813322,-16.540807667819628,-16.540807667819628,40538.870764282,0.0,1,0.0,0.0,5.672218322753906,20078.803845778977,1,20049.56468923696,-5.342509439287824e-07
164,200,20685.640764027703,20734.093598440268,0.0,0.0,0.0,1.3394041161518544e-05,0.0,0.0,20685.640764027703,164,7769.084787771325,1.897547008411493e-08,-3.047870904993033e-06,164,20685.640764027703,20685.640764027696,164,0.0,20685.640764027703,0.0,20685.640764027703,13200000,7769.084787771325,0.0,20685.640764027696,164,38228.73345526352,4858.957659510701,200,4858.957659510701,-16.259494202137223,-16.259494202137223,38228.73345526352,0.0,1,0.0,0.0,5.6708598136901855,20734.093598440268,1,20685.640764027703,-3.066846375077148e-06
165,200,21470.543195879334,20378.92541150479,0.0,0.0,0.0,1.529062501504086e-05,0.0,0.0,21470.543195879334,165,7552.405768467066,2.1685082174371928e-08,-2.4263665636681253e-06,165,21470.543195879334,21470.54319587934,165,0.0,21470.543195879334,0.0,21470.543195879334,13280000,7552.405768467066,0.0,21470.54319587934,165,41526.16618485863,5017.943357400553,200,5017.943357400553,-15.399952532722994,-15.399952532722994,41526.16618485863,0.0,1,0.0,0.0,5.6707000732421875,20378.92541150479,1,21470.543195879334,-2.4480516458424972e-06
166,200,20951.55353549443,20163.54209230409,0.0,0.005,0.0,2.3192598746391013e-05,0.0,0.0,20951.55353549443,166,7556.759161193201,3.285890670667868e-08,-3.264471160946414e-06,166,20951.55353549443,20951.553535494437,166,0.0,20951.55353549443,0.0,20951.55353549443,13360000,7556.759161193201,0.0,20951.553535494437,166,39951.94217418107,5838.073066746534,200,5838.073066746534,-19.518557453235147,-19.518557453235147,39951.94217418107,0.0,1,0.005,0.0,5.669319152832031,20163.54209230409,1,20951.55353549443,-3.2973300676530926e-06
167,200,23517.26758059908,19685.397828178433,0.0,0.005,0.0,6.6832203629019205e-06,0.0,0.0,23517.26758059908,167,7292.449069376502,9.478071660851128e-09,-2.1624343844450777e-06,167,23517.26758059908,23517.2675805991,167,0.0,23517.26758059908,0.0,23517.26758059908,13440000,7292.449069376502,0.0,23517.2675805991,167,32111.99970602487,4660.57089039203,200,4660.57089039203,-57.838654732666214,-57.838654732666214,32111.99970602487,0.0,1,0.005,0.0,5.669167995452881,19685.397828178433,1,23517.26758059908,-2.171912456105929e-06
168,200,20465.58974013593,20311.09305701579,0.0,0.005,0.0,1.3139563179720426e-06,0.0,0.0,20465.58974013593,168,7613.030140660761,1.902890289784409e-09,-1.945032408912084e-06,168,20465.58974013593,20465.58974013593,168,0.0,20465.58974013593,0.0,20465.58974013593,13520000,7613.030140660761,0.0,20465.58974013593,168,40571.9297446418,4901.632140180516,200,4901.632140180516,-17.045097318751232,-17.045097318751232,40571.9297446418,0.0,1,0.005,0.0,5.668982028961182,20311.09305701579,1,20465.58974013593,-1.9469352992018685e-06
169,200,21609.32597326807,20348.94779723021,0.0,0.0,0.0,2.997269621118903e-05,0.0,0.0,21609.32597326807,169,7663.210036168254,4.250659912941046e-08,-5.907350441702874e-06,169,21609.32597326807,21609.325973268085,169,0.0,21609.32597326807,0.0,21609.32597326807,13600000,7663.210036168254,0.0,21609.325973268085,169,37766.634201742185,4551.912019031291,200,4551.912019031291,880.9880188223599,880.9880188223599,37766.634201742185,0.0,1,0.0,0.0,5.659899711608887,20348.94779723021,1,21609.32597326807,-5.949857040832285e-06
170,200,22226.98416412899,20723.292745635557,0.0,0.005,0.0,1.4092877790972125e-05,0.0,0.0,22226.98416412899,170,7731.493415048148,1.9982621779490728e-08,-7.267465207405621e-07,170,22226.98416412899,22226.984164128982,170,0.0,22226.98416412899,0.0,22226.98416412899,13680000,7731.493415048148,0.0,22226.984164128982,170,35349.87854509163,3768.4928914253933,200,3768.4928914253933,6268.482082548608,6268.482082548608,35349.87854509163,0.0,1,0.005,0.0,5.6595940589904785,20723.292745635557,1,22226.98416412899,-7.467291425200528e-07
171,200,21783.181881269404,20690.561772251778,0.0,0.0,0.0,1.1725763215508778e-05,0.0,0.0,21783.181881269404,171,7677.8559366286545,1.6624539966869634e-08,7.633259997419373e-07,171,21783.181881269404,21783.181881269393,171,0.0,21783.181881269404,0.0,21783.181881269404,13760000,7677.8559366286545,0.0,21783.181881269393,171,36324.695696258204,3862.3043920318687,200,3862.3043920318687,-16.67702613104296,-16.67702613104296,36324.695696258204,0.0,1,0.0,0.0,5.659899711608887,20690.561772251778,1,21783.181881269404,7.467014597750676e-07
172,200,22277.82345617354,19921.121877095626,0.0,0.0,0.0,2.5672256015241146e-05,0.0,0.0,22277.82345617354,172,7497.276129641409,3.636841938714497e-08,5.0637859203561675e-06,172,22277.82345617354,22277.823456173544,172,0.0,22277.82345617354,0.0,22277.82345617354,13840000,7497.276129641409,0.0,22277.823456173544,172,34875.69103157924,4984.642573408382,200,4984.642573408382,-15.123922546641444,-15.123922546641444,34875.69103157924,0.0,1,0.0,0.0,5.668250560760498,19921.121877095626,1,22277.82345617354,5.0274175009690225e-06
173,200,24460.296973575867,20068.37636068964,0.0,0.005,0.0,2.8261649276828393e-05,0.0,0.0,24460.296973575867,173,7535.44556394096,4.0091890696203336e-08,-1.4672464203613345e-06,173,24460.296973575867,24460.296973575874,173,0.0,24460.296973575867,0.0,24460.296973575867,13920000,7535.44556394096,0.0,24460.296973575874,173,36138.61711251445,4778.43947485342,200,4778.43947485342,-14.701205231947574,-14.701205231947574,36138.61711251445,0.0,1,0.005,0.0,5.6678314208984375,20068.37636068964,1,24460.296973575867,-1.5073383110575378e-06
174,200,20206.376902002477,19737.754258367735,0.0,0.0,0.0,3.2336793083231896e-05,0.0,0.0,20206.376902002477,174,7402.804412972,4.5850697460991796e-08,-1.2039421335430234e-06,174,20206.376902002477,20206.3769020025,174,0.0,20206.376902002477,0.0,20206.376902002477,14000000,7402.804412972,0.0,20206.3769020025,174,33125.23334434892,5131.07203698916,200,5131.07203698916,-16.45844797766641,-16.45844797766641,33125.23334434892,0.0,1,0.0,0.0,5.6674346923828125,19737.754258367735,1,20206.376902002477,-1.2497928310040152e-06
175,200,20980.555297982606,20511.08747785456,0.0,0.0,0.0,1.6479609257658012e-05,0.0,0.0,20980.555297982606,175,7627.381509385924,2.333149495825637e-08,-2.0749607756442856e-06,175,20980.555297982606,20980.55529798261,175,0.0,20980.555297982606,0.0,20980.555297982606,14080000,7627.381509385924,0.0,20980.55529798261,175,35861.26378019725,4188.826687251846,200,4188.826687251846,561.8183204899594,561.8183204899594,35861.26378019725,0.0,1,0.0,0.0,5.665037155151367,20511.08747785456,1,20980.555297982606,-2.098292270602542e-06
176,200,21804.195861947614,20905.185872560458,0.0,0.0,0.0,6.575354746019002e-06,0.0,0.0,21804.195861947614,176,7866.097283120279,9.306404535891488e-09,-2.4883456717361696e-06,176,21804.195861947614,21804.195861947625,176,0.0,21804.195861947614,0.0,21804.195861947614,14160000,7866.097283120279,0.0,21804.195861947625,176,30159.069376570915,3741.217527772461,200,3741.217527772461,-15.278323706516813,-15.278323706516813,30159.069376570915,0.0,1,0.0,0.0,5.664146900177002,20905.185872560458,1,21804.195861947614,-2.497652076272061e-06
177,200,22362.46041343609,19969.489657661084,0.0,0.005,0.0,1.9473927750368603e-05,0.0,0.0,22362.46041343609,177,7442.001052959194,2.7610894903773442e-08,3.498588796446711e-07,177,22362.46041343609,22362.460413436096,177,0.0,22362.46041343609,0.0,22362.46041343609,14240000,7442.001052959194,0.0,22362.460413436096,177,33283.99806128566,4822.693653081561,200,4822.693653081561,921.8908125902176,921.8908125902176,33283.99806128566,0.0,1,0.005,0.0,5.6642866134643555,19969.489657661084,1,22362.46041343609,3.2224798474089766e-07
178,200,21746.74907364336,20618.918614407492,0.0,0.0,0.0,7.728818673058413e-06,0.0,0.0,21746.74907364336,178,7747.511000392151,1.0939857020275667e-08,2.0356801542220637e-06,178,21746.74907364336,21746.74907364336,178,0.0,21746.74907364336,0.0,21746.74907364336,14320000,7747.511000392151,0.0,21746.74907364336,178,42955.41555510547,5169.253374608844,200,5169.253374608844,-16.339323832438396,-16.339323832438396,42955.41555510547,0.0,1,0.0,0.0,5.664947032928467,20618.918614407492,1,21746.74907364336,2.024740297201788e-06
179,200,21399.80734709416,20239.04885561473,0.0,0.005,0.0,2.1872285287827253e-05,0.0,0.0,21399.80734709416,179,7555.431991075427,3.1020306323625846e-08,-2.8973846610824694e-07,179,21399.80734709416,21399.807347094164,179,0.0,21399.80734709416,0.0,21399.80734709416,14400000,7555.431991075427,0.0,21399.807347094164,179,38755.8263963186,4618.356802004001,200,4618.356802004001,-20.25951002544452,-20.25951002544452,38755.8263963186,0.0,1,0.005,0.0,5.664828300476074,20239.04885561473,1,21399.80734709416,-3.207587724318728e-07
180,200,20672.98269779499,20804.113427256685,0.0,0.0,0.0,4.875076228927355e-06,0.0,0.0,20672.98269779499,180,7750.402903531453,6.915570338605903e-09,-1.6143330867635086e-06,180,20672.98269779499,20672.982697795014,180,0.0,20672.98269779499,0.0,20672.98269779499,14480000,7750.402903531453,0.0,20672.982697795014,180,43198.687212384546,5166.549771964157,200,5166.549771964157,-17.133142832175825,-17.133142832175825,43198.687212384546,0.0,1,0.0,0.0,5.663544178009033,20804.113427256685,1,20672.98269779499,-1.6212486571021145e-06
181,200,30944.520221908573,19553.33115847532,0.0,0.01,0.0,2.7096798476122785e-06,0.0,0.0,30944.520221908573,181,7405.722106196019,3.8373855204554275e-09,1.0354584674132639e-06,181,30944.520221908573,30944.52022190856,181,0.0,30944.520221908573,0.0,30944.520221908573,14560000,7405.722106196019,0.0,30944.52022190856,181,41575.16113503652,4972.402538433524,200,4972.402538433524,-16.985068735772444,-16.985068735772444,41575.16113503652,0.0,1,0.01,0.0,5.663834095001221,19553.33115847532,1,30944.520221908573,1.0316210818928084e-06
182,200,22365.490386478326,20009.517324946883,0.0,0.0,0.0,1.8534370610723272e-05,0.0,0.0,22365.490386478326,182,7488.578923571207,2.624028638820164e-08,4.229636488162214e-06,182,22365.490386478326,22365.490386478312,182,0.0,22365.490386478326,0.0,22365.490386478326,14640000,7488.578923571207,0.0,22365.490386478312,182,36679.912915094676,4464.20848349354,200,4464.20848349354,1720.6325878175944,1720.6325878175944,36679.912915094676,0.0,1,0.0,0.0,5.6698222160339355,20009.517324946883,1,22365.490386478326,4.203396201774012e-06
183,200,20725.41856145215,19815.5697589757,0.0,0.005,0.0,1.253127720701741e-05,0.0,0.0,20725.41856145215,183,7475.808058845683,1.775200075826433e-08,2.91790968276473e-07,183,20725.41856145215,20725.41856145214,183,0.0,20725.41856145215,0.0,20725.41856145215,14720000,7475.808058845683,0.0,20725.41856145214,183,33284.932004582624,4881.224638341929,200,4881.224638341929,-18.210674347970187,-18.210674347970187,33284.932004582624,0.0,1,0.005,0.0,5.669922351837158,19815.5697589757,1,20725.41856145215,2.7403896751820866e-07
184,200,21664.232732972458,21165.19367410984,0.0,0.0,0.0,4.030651325592771e-06,0.0,0.0,21664.232732972458,184,7882.197362679734,5.707988748326898e-09,2.504711346773547e-06,184,21664.232732972458,21664.232732972472,184,0.0,21664.232732972458,0.0,21664.232732972458,14800000,7882.197362679734,0.0,21664.232732972472,184,39803.56405342019,3631.461349308724,200,3631.461349308724,-14.934347230448719,-14.934347230448719,39803.56405342019,0.0,1,0.0,0.0,5.670586585998535,21165.19367410984,1,21664.232732972458,2.4990033580252202e-06
185,200,20151.24173426893,20534.08147133569,0.0,0.01,0.0,1.8832677596947178e-05,0.0,0.0,20151.24173426893,185,7697.950601455996,2.6672751118894666e-08,-5.582919584412593e-06,185,20151.24173426893,20151.24173426893,185,0.0,20151.24173426893,0.0,20151.24173426893,14880000,7697.950601455996,0.0,20151.24173426893,185,33236.84508430782,4356.852093240196,200,4356.852093240196,-16.2060933182847,-16.2060933182847,33236.84508430782,0.0,1,0.01,0.0,5.666274547576904,20534.08147133569,1,20151.24173426893,-5.609592335531488e-06
186,200,20532.395607751852,19910.48140550655,0.0,0.0,0.0,8.869645171216689e-06,0.0,0.0,20532.395607751852,186,7455.845843176238,1.2546252037282102e-08,-2.4847740860423073e-06,186,20532.395607751852,20532.395607751856,186,0.0,20532.395607751852,0.0,20532.395607751852,14960000,7455.845843176238,0.0,20532.395607751856,186,39918.1902220738,6062.472236651904,200,6062.472236651904,-18.615077928165555,-18.615077928165555,39918.1902220738,0.0,1,0.0,0.0,5.6653594970703125,19910.48140550655,1,20532.395607751852,-2.4973203380795894e-06
187,200,21105.39986635076,20590.96602589717,0.0,0.0,0.0,3.681332600535825e-05,0.0,0.0,21105.39986635076,187,7661.928467269011,5.222966592555167e-08,1.426439098395349e-06,187,21105.39986635076,21105.399866350785,187,0.0,21105.39986635076,0.0,21105.39986635076,15040000,7661.928467269011,0.0,21105.399866350785,187,37488.95274286267,4606.364891248116,200,4606.364891248116,-15.520143431024017,-15.520143431024017,37488.95274286267,0.0,1,0.0,0.0,5.665990352630615,20590.96602589717,1,21105.39986635076,1.3742094324697973e-06
188,200,21292.878062895517,20603.25969832671,0.0,0.0,0.0,1.1357409675838426e-05,0.0,0.0,21292.878062895517,188,7743.320412378201,1.6081003195722587e-08,-2.0343761661933968e-06,188,21292.878062895517,21292.878062895536,188,0.0,21292.878062895517,0.0,21292.878062895517,15120000,7743.320412378201,0.0,21292.878062895536,188,33642.43960484757,4290.64683678327,200,4290.64683678327,-16.599460688705165,-16.599460688705165,33642.43960484757,0.0,1,0.0,0.0,5.665149211883545,20603.25969832671,1,21292.878062895517,-2.0504571693891194e-06
189,200,19520.406466741497,19929.49200556747,0.0,0.01,0.0,5.181930191611173e-06,0.0,0.0,19520.406466741497,189,7417.363067844347,7.342805474763736e-09,2.5924575766111957e-06,189,19520.406466741497,19520.40646674149,189,0.0,19520.406466741497,0.0,19520.406466741497,15200000,7417.363067844347,0.0,19520.40646674149,189,37662.85406704324,5142.538708820136,200,5142.538708820136,-20.162957137144858,-20.162957137144858,37662.85406704324,0.0,1,0.01,0.0,5.665334224700928,19929.49200556747,1,19520.406466741497,2.585114771136432e-06
190,200,22872.606172465756,21205.20864270959,0.0,0.0,0.0,2.1543849015870364e-06,0.0,0.0,22872.606172465756,190,7933.62569182146,3.0214550861273892e-09,-9.94199240267335e-07,190,22872.606172465756,22872.60617246574,190,0.0,22872.606172465756,0.0,22872.606172465756,15280000,7933.62569182146,0.0,22872.60617246574,190,42729.991228253944,4448.942793637262,200,4448.942793637262,-16.736847507977064,-16.736847507977064,42729.991228253944,0.0,1,0.0,0.0,5.665228843688965,21205.20864270959,1,22872.606172465756,-9.972206953534624e-07
191,200,20620.90359317185,20586.575522685474,0.0,0.0,0.0,5.426621555670863e-06,0.0,0.0,20620.90359317185,191,7669.377472163636,7.706560722908762e-09,-1.1022920887171495e-07,191,20620.90359317185,20620.90359317186,191,0.0,20620.90359317185,0.0,20620.90359317185,15360000,7669.377472163636,0.0,20620.90359317186,191,33908.264658544475,4490.048524351665,200,4490.048524351665,806.6544708386242,806.6544708386242,33908.264658544475,0.0,1,0.0,0.0,5.665221691131592,20586.575522685474,1,20620.90359317185,-1.1793576959462371e-07
192,200,21457.675308078593,21180.838682632457,0.0,0.005,0.0,1.1785477909143083e-05,0.0,0.0,21457.675308078593,192,7941.119421894238,1.6704632344044512e-08,5.032012495576055e-07,192,21457.675308078593,21457.675308078582,192,0.0,21457.675308078593,0.0,21457.675308078593,15440000,7941.119421894238,0.0,21457.675308078582,192,42950.97373689982,4390.869328917808,200,4390.869328917808,-16.053974733199937,-16.053974733199937,42950.97373689982,0.0,1,0.005,0.0,5.665374755859375,21180.838682632457,1,21457.675308078593,4.86496617213561e-07
