reach-v1/AverageReturn,reach-v1/TerminationRate,Average/Iteration,Average/MinReturn,MetaTest/reach-v1/StdReturn,Average/SuccessRate,Average/NumEpisodes,GaussianMLPPolicy/dLoss,reach-v1/SuccessRate,MetaTest/Average/MaxReturn,MetaTest/reach-v1/AverageReturn,TotalEnvSteps,reach-v1/MinReturn,MetaTest/Average/NumEpisodes,MetaTest/reach-v1/NumEpisodes,MetaTest/Average/SuccessRate,MetaTest/Average/TerminationRate,reach-v1/StdReturn,Average/MaxReturn,Average/AverageDiscountedReturn,GaussianMLPPolicy/KLAfter,Average/StdReturn,MetaTest/Average/Iteration,MetaTest/Average/AverageDiscountedReturn,Average/TerminationRate,reach-v1/NumEpisodes,reach-v1/AverageDiscountedReturn,MetaTest/reach-v1/Iteration,GaussianMLPPolicy/LossAfter,MetaTest/reach-v1/AverageDiscountedReturn,MetaTest/reach-v1/MaxReturn,GaussianMLPPolicy/LossBefore,MetaTest/reach-v1/MinReturn,MetaTest/reach-v1/TerminationRate,MetaTest/reach-v1/SuccessRate,MetaTest/Average/AverageReturn,MetaTest/Average/MinReturn,Iteration,reach-v1/MaxReturn,reach-v1/Iteration,GaussianMLPPolicy/Entropy,MetaTest/Average/StdReturn,GaussianMLPPolicy/KLBefore,Average/AverageReturn
72483.59168240613,0.0,197,18731.31341304571,0.0,0.17,200,2.3758048861566294e-09,0.17,76069.93011088714,76069.93011088714,15840000,18731.31341304571,1,1,0.0,0.0,29951.059951474075,178490.56297213174,28161.386470660687,1.6551950920984382e-06,29951.059951474075,197,76069.9301108871,0.0,200,28161.386470660687,197,-4.35113634011941e-09,76069.9301108871,76069.93011088714,-1.975331453962781e-09,76069.93011088714,0.0,0.0,76069.93011088714,76069.93011088714,197,178490.56297213174,197,5.654609680175781,0.0,0.0,72483.59168240613
72025.91337596366,0.0,198,15300.199283831547,0.0,0.21,200,3.787079094763612e-09,0.21,62820.7881822886,62820.7881822886,15920000,15300.199283831547,1,1,0.0,0.0,30717.43424552246,162876.97609630754,27480.58119828916,2.6455638817424187e-06,30717.43424552246,198,62820.788182288605,0.0,200,27480.58119828916,198,-7.335976448530346e-08,62820.788182288605,62820.7881822886,-6.957268539053985e-08,62820.7881822886,0.0,0.0,62820.7881822886,62820.7881822886,198,162876.97609630754,198,5.6545491218566895,0.0,0.0,72025.91337596366
67389.31660601335,0.0,199,9863.946655940117,0.0,0.19,200,1.2374670177450753e-09,0.19,55174.91446145889,55174.91446145889,16000000,9863.946655940117,1,1,0.0,0.0,29723.172905267555,150892.5661493815,26021.24231481457,8.72896464443329e-07,29723.172905267555,199,55174.91446145891,0.0,200,26021.24231481457,199,2.2905155105945596e-07,55174.91446145891,55174.91446145889,2.3028901807720104e-07,55174.91446145889,0.0,0.0,55174.91446145889,55174.91446145889,199,150892.5661493815,199,5.654731273651123,0.0,0.0,67389.31660601335
65645.88712973685,0.0,200,8119.939999046068,0.0,0.155,200,2.7829969440062996e-09,0.155,44694.88497832164,44694.88497832164,16080000,8119.939999046068,1,1,0.0,0.0,29186.844919595733,166090.14045603876,25645.340416909356,1.9293115656182636e-06,29186.844919595733,200,44694.88497832165,0.0,200,25645.340416909356,200,-2.404332803962461e-07,44694.88497832165,44694.88497832164,-2.3765028345223982e-07,44694.88497832164,0.0,0.0,44694.88497832164,44694.88497832164,200,166090.14045603876,200,5.654541015625,0.0,0.0,65645.88712973685
68369.95273889342,0.0,201,18053.030723604148,0.0,0.18,200,2.219167072325945e-09,0.18,43596.13317975987,43596.13317975987,16160000,18053.030723604148,1,1,0.0,0.0,31008.952155454408,178299.26490806113,25806.841733785626,1.5675726672270685e-06,31008.952155454408,201,43596.13317975986,0.0,200,25806.841733785626,201,-1.1537388218130218e-06,43596.13317975986,43596.13317975987,-1.1515196547406958e-06,43596.13317975987,0.0,0.0,43596.13317975987,43596.13317975987,201,178299.26490806113,201,5.6535539627075195,0.0,0.0,68369.95273889342
68727.56422370573,0.0,202,14548.92932449918,0.0,0.22,200,3.441698481765343e-09,0.22,115792.1819247956,115792.1819247956,16240000,14548.92932449918,1,1,1.0,0.0,31348.098081419437,155032.44912173777,26584.248231802918,2.4135638341249432e-06,31348.098081419437,202,115792.18192479566,0.0,200,26584.248231802918,202,-6.946025905563147e-07,115792.18192479566,115792.1819247956,-6.911608920745493e-07,115792.1819247956,0.0,1.0,115792.1819247956,115792.1819247956,202,155032.44912173777,202,5.653022289276123,0.0,0.0,68727.56422370573
68811.8724817369,0.0,203,11470.958563322707,0.0,0.19,200,2.6873294700635597e-09,0.19,100852.90699412665,100852.90699412665,16320000,11470.958563322707,1,1,1.0,0.0,31064.601413531647,160937.1803990442,26906.15636547911,1.9144631551171187e-06,31064.601413531647,203,100852.90699412668,0.0,200,26906.15636547911,203,-1.1285751497780439e-06,100852.90699412668,100852.90699412665,-1.1258878203079803e-06,100852.90699412665,0.0,1.0,100852.90699412665,100852.90699412665,203,160937.1803990442,203,5.652028560638428,0.0,0.0,68811.8724817369
67877.93653226788,0.0,204,14607.146216458348,0.0,0.18,200,1.5412240372825181e-09,0.18,45118.068840024345,45118.068840024345,16400000,14607.146216458348,1,1,0.0,0.0,26663.4354939092,144324.09288008563,26135.516182022602,1.0963576642097905e-06,26663.4354939092,204,45118.06884002432,0.0,200,26135.516182022602,204,4.633965602351964e-07,45118.06884002432,45118.068840024345,4.649377842724789e-07,45118.068840024345,0.0,0.0,45118.068840024345,45118.068840024345,204,144324.09288008563,204,5.6524810791015625,0.0,0.0,67877.93653226788
69565.9740432868,0.0,205,11533.927426092663,0.0,0.205,200,3.4880827115557622e-09,0.205,43330.156822455305,43330.156822455305,16480000,11533.927426092663,1,1,0.0,0.0,30763.571734698195,171110.7245324972,26866.823836813932,2.45830005951575e-06,30763.571734698195,205,43330.1568224553,0.0,200,26866.823836813932,205,3.6705401385006553e-07,43330.1568224553,43330.156822455305,3.705420965616213e-07,43330.156822455305,0.0,0.0,43330.156822455305,43330.156822455305,205,171110.7245324972,205,5.652856826782227,0.0,0.0,69565.9740432868
71729.6668457723,0.0,206,20220.075735229897,0.0,0.225,200,7.060521056700964e-10,0.225,90435.48180568534,90435.48180568534,16560000,20220.075735229897,1,1,1.0,0.0,29572.093486482343,171688.1963118394,27701.84741293463,4.834320179725182e-07,29572.093486482343,206,90435.48180568524,0.0,200,27701.84741293463,206,-3.509747443786182e-07,90435.48180568524,90435.48180568534,-3.502686922729481e-07,90435.48180568534,0.0,1.0,90435.48180568534,90435.48180568534,206,171688.1963118394,206,5.652486801147461,0.0,0.0,71729.6668457723
67044.03895183571,0.0,207,10172.455005086951,0.0,0.19,200,1.0079475032398477e-09,0.19,49118.248500304435,49118.248500304435,16640000,10172.455005086951,1,1,0.0,0.0,28377.47502291456,157731.95851203997,25843.63018565339,6.826297749285004e-07,28377.47502291456,207,49118.24850030451,0.0,200,25843.63018565339,207,-2.0720918314509618e-07,49118.24850030451,49118.248500304435,-2.0620123564185633e-07,49118.248500304435,0.0,0.0,49118.248500304435,49118.248500304435,207,157731.95851203997,207,5.652305603027344,0.0,0.0,67044.03895183571
65785.21455658668,0.0,208,12661.744215285116,0.0,0.17,200,1.760781742632389e-09,0.17,64606.83673161286,64606.83673161286,16720000,12661.744215285116,1,1,0.0,0.0,31403.423934719613,165693.2092377022,25398.74197831191,1.2335391375017934e-06,31403.423934719613,208,64606.83673161293,0.0,200,25398.74197831191,208,1.293637524213409e-06,64606.83673161293,64606.83673161286,1.2953983059560414e-06,64606.83673161286,0.0,0.0,64606.83673161286,64606.83673161286,208,165693.2092377022,208,5.653831481933594,0.0,0.0,65785.21455658668
69389.88381355787,0.0,209,16580.257920853423,0.0,0.175,200,1.1278871170361526e-09,0.175,33928.968144090526,33928.968144090526,16800000,16580.257920853423,1,1,0.0,0.0,28541.912703911843,183854.19000336068,26621.770923528966,8.006042548913683e-07,28541.912703911843,209,33928.968144090526,0.0,200,26621.770923528966,209,4.959716761732125e-07,33928.968144090526,33928.968144090526,4.970995632902486e-07,33928.968144090526,0.0,0.0,33928.968144090526,33928.968144090526,209,183854.19000336068,209,5.6541972160339355,0.0,0.0,69389.88381355787
71642.60928109063,0.0,210,18616.937618992713,0.0,0.205,200,1.5202914482870256e-09,0.205,43982.78372570386,43982.78372570386,16880000,18616.937618992713,1,1,0.0,0.0,29062.382111714353,177040.33399641755,27600.560867031687,1.0646643886502716e-06,29062.382111714353,210,43982.7837257039,0.0,200,27600.560867031687,210,-3.216971578012817e-08,43982.7837257039,43982.78372570386,-3.0649424331841146e-08,43982.78372570386,0.0,0.0,43982.78372570386,43982.78372570386,210,177040.33399641755,210,5.654168128967285,0.0,0.0,71642.60928109063
64680.627372998955,0.0,211,15936.564504356715,0.0,0.155,200,1.5471783854081878e-09,0.155,123771.99033881591,123771.99033881591,16960000,15936.564504356715,1,1,1.0,0.0,29413.869562269272,199254.45305934487,25769.81584836077,1.1144486506964313e-06,29413.869562269272,211,123771.9903388157,0.0,200,25769.81584836077,211,-1.1345140649154928e-07,123771.9903388157,123771.99033881591,-1.1190422810614109e-07,123771.99033881591,0.0,1.0,123771.99033881591,123771.99033881591,211,199254.45305934487,211,5.6540751457214355,0.0,0.0,64680.627372998955
66272.10410140008,0.0,212,12084.46684670064,0.0,0.2,200,1.814598249438859e-09,0.2,45470.93740276119,45470.93740276119,17040000,12084.46684670064,1,1,0.0,0.0,29440.771523705203,152594.78144916226,25667.83323879728,1.2692090649579768e-06,29440.771523705203,212,45470.937402761236,0.0,200,25667.83323879728,212,2.2157462353789015e-07,45470.937402761236,45470.93740276119,2.23389221787329e-07,45470.93740276119,0.0,0.0,45470.93740276119,45470.93740276119,212,152594.78144916226,212,5.654284477233887,0.0,0.0,66272.10410140008
69049.77784085159,0.0,213,11976.38511869012,0.0,0.215,200,1.1722818271664437e-09,0.215,51935.239499348056,51935.239499348056,17120000,11976.38511869012,1,1,0.0,0.0,29137.137867294092,137613.12287032217,26627.89142804056,8.13746908079338e-07,29137.137867294092,213,51935.239499348005,0.0,200,26627.89142804056,213,-4.0650814980836003e-07,51935.239499348005,51935.239499348056,-4.053358679811936e-07,51935.239499348056,0.0,0.0,51935.239499348056,51935.239499348056,213,137613.12287032217,213,5.653986930847168,0.0,0.0,69049.77784085159
69152.62176794437,0.0,214,11250.15995767239,0.0,0.25,200,2.9538114176830277e-09,0.25,48293.34453308466,48293.34453308466,17200000,11250.15995767239,1,1,0.0,0.0,29522.670194394686,160540.28310344706,26912.56109056745,2.0741870230267523e-06,29522.670194394686,214,48293.34453308468,0.0,200,26912.56109056745,214,8.993180244942778e-07,48293.34453308468,48293.34453308466,9.022718359119608e-07,48293.34453308466,0.0,0.0,48293.34453308466,48293.34453308466,214,160540.28310344706,214,5.654861927032471,0.0,0.0,69152.62176794437
71094.65803656653,0.0,215,21879.53866834783,0.0,0.2,200,1.6532908375666011e-09,0.2,72929.6928815099,72929.6928815099,17280000,21879.53866834783,1,1,0.0,0.0,30616.660509706504,185847.69188108595,27883.413917883743,1.1601714504649863e-06,30616.660509706504,215,72929.69288150994,0.0,200,27883.413917883743,215,-5.605948558695673e-07,72929.69288150994,72929.6928815099,-5.589415650320007e-07,72929.6928815099,0.0,0.0,72929.6928815099,72929.6928815099,215,185847.69188108595,215,5.654437065124512,0.0,0.0,71094.65803656653
69973.72195311757,0.0,216,11424.35657530435,0.0,0.21,200,1.057912868418498e-09,0.21,35052.362319387124,35052.362319387124,17360000,11424.35657530435,1,1,0.0,0.0,31287.118193565668,158499.74713390003,27339.888796093463,7.46547755170468e-07,31287.118193565668,216,35052.362319387124,0.0,200,27339.888796093463,216,4.3674654648384603e-07,35052.362319387124,35052.362319387124,4.3780445935226453e-07,35052.362319387124,0.0,0.0,35052.362319387124,35052.362319387124,216,158499.74713390003,216,5.654824256896973,0.0,0.0,69973.72195311757
70968.4141213292,0.0,217,11648.114963139797,0.0,0.23,200,2.9988314054207876e-09,0.23,107093.95483764171,107093.95483764171,17440000,11648.114963139797,1,1,0.0,0.0,27606.201515252775,145643.85457811735,27456.26536043459,2.0954914816684322e-06,27606.201515252775,217,107093.95483764175,0.0,200,27456.26536043459,217,-6.342121423585922e-07,107093.95483764175,107093.95483764171,-6.312133109531715e-07,107093.95483764171,0.0,0.0,107093.95483764171,107093.95483764171,217,145643.85457811735,217,5.654168128967285,0.0,0.0,70968.4141213292
67642.70699203637,0.0,218,19749.576649167477,0.0,0.165,200,1.9148842511640396e-09,0.165,34121.12462736837,34121.12462736837,17520000,19749.576649167477,1,1,0.0,0.0,28013.83630156231,144655.53321281367,26514.40999597362,1.3497624422598165e-06,28013.83630156231,218,34121.12462736839,0.0,200,26514.40999597362,218,8.296476039504341e-07,34121.12462736839,34121.12462736837,8.315624882015982e-07,34121.12462736837,0.0,0.0,34121.12462736837,34121.12462736837,218,144655.53321281367,218,5.654900074005127,0.0,0.0,67642.70699203637
71476.77838593932,0.0,219,22612.163031207943,0.0,0.225,200,1.2082637113053352e-09,0.225,29568.148863097347,29568.148863097347,17600000,22612.163031207943,1,1,0.0,0.0,30807.966093857463,159462.59046717745,27134.19396964921,8.443478805020277e-07,30807.966093857463,219,29568.14886309733,0.0,200,27134.19396964921,219,-9.348443086309999e-07,29568.14886309733,29568.148863097347,-9.336360449196945e-07,29568.148863097347,0.0,0.0,29568.148863097347,29568.148863097347,219,159462.59046717745,219,5.653840065002441,0.0,0.0,71476.77838593932
69877.06323307514,0.0,220,7145.475032195201,0.0,0.185,200,1.4645706869487185e-09,0.185,37059.07168950878,37059.07168950878,17680000,7145.475032195201,1,1,0.0,0.0,32120.69506969216,175811.28269954398,26910.643991565583,1.0218808483841713e-06,32120.69506969216,220,37059.0716895088,0.0,200,26910.643991565583,220,-3.941880208913062e-07,37059.0716895088,37059.07168950878,-3.927234502043575e-07,37059.07168950878,0.0,0.0,37059.07168950878,37059.07168950878,220,175811.28269954398,220,5.6534881591796875,0.0,0.0,69877.06323307514
72971.92072295952,0.0,221,16482.954916875766,0.0,0.235,200,1.6034391592256725e-09,0.235,131855.3366845923,131855.3366845923,17760000,16482.954916875766,1,1,0.0,0.0,29339.31982230731,159270.44349658478,28226.945212546456,1.1402231621104875e-06,29339.31982230731,221,131855.33668459233,0.0,200,28226.945212546456,221,-2.58707984812645e-07,131855.33668459233,131855.3366845923,-2.5710454565341934e-07,131855.3366845923,0.0,0.0,131855.3366845923,131855.3366845923,221,159270.44349658478,221,5.653213024139404,0.0,0.0,72971.92072295952
69736.94746138723,0.0,222,9860.902971435436,0.0,0.25,200,1.0639951142366044e-09,0.25,30809.382442439637,30809.382442439637,17840000,9860.902971435436,1,1,0.0,0.0,31356.169186173025,164720.23212183669,27234.51686867553,7.535830377491948e-07,31356.169186173025,222,30809.38244243967,0.0,200,27234.51686867553,222,-1.4475457987828122e-07,30809.38244243967,30809.382442439637,-1.4369058476404462e-07,30809.382442439637,0.0,0.0,30809.382442439637,30809.382442439637,222,164720.23212183669,222,5.653100967407227,0.0,0.0,69736.94746138723
63313.72549402371,0.0,223,3215.5422905125833,0.0,0.17,200,6.315588052530074e-10,0.17,88238.76756297752,88238.76756297752,17920000,3215.5422905125833,1,1,0.0,0.0,28283.800188849837,158303.03038604872,25202.938433110434,4.492248137921706e-07,28283.800188849837,223,88238.76756297752,0.0,200,25202.938433110434,223,2.0780052523150516e-07,88238.76756297752,88238.76756297752,2.0843208403675817e-07,88238.76756297752,0.0,0.0,88238.76756297752,88238.76756297752,223,158303.03038604872,223,5.653258800506592,0.0,0.0,63313.72549402371
74923.62586967564,0.0,224,16523.33302291687,0.0,0.25,200,8.746496860112529e-10,0.25,95086.31581691648,95086.31581691648,18000000,16523.33302291687,1,1,0.0,0.0,32338.54185290033,186905.74277510037,29399.327200212247,6.143413884274196e-07,32338.54185290033,224,95086.31581691641,0.0,200,29399.327200212247,224,4.660863908156898e-07,95086.31581691641,95086.31581691648,4.6696104050170106e-07,95086.31581691648,0.0,0.0,95086.31581691648,95086.31581691648,224,186905.74277510037,224,5.6536431312561035,0.0,0.0,74923.62586967564
70348.38403599903,0.0,225,17309.396759211744,0.0,0.205,200,1.4381384971784428e-09,0.205,38788.62162109133,38788.62162109133,18080000,17309.396759211744,1,1,0.0,0.0,30759.711926869164,164647.50432088014,27127.794256118275,1.022437572828494e-06,30759.711926869164,225,38788.62162109134,0.0,200,27127.794256118275,225,-6.99581448770914e-07,38788.62162109134,38788.62162109133,-6.981433102737356e-07,38788.62162109133,0.0,0.0,38788.62162109133,38788.62162109133,225,164647.50432088014,225,5.65300989151001,0.0,0.0,70348.38403599903
69359.8193600032,0.0,226,20633.33290572181,0.0,0.12,200,2.001655730055063e-09,0.12,60608.91103730751,60608.91103730751,18160000,20633.33290572181,1,1,0.0,0.0,26508.791459705117,167378.38455828864,27031.002779976297,1.3972970691611408e-06,26508.791459705117,226,60608.911037307495,0.0,200,27031.002779976297,226,1.6227261312451446e-07,60608.911037307495,60608.91103730751,1.6427426885456953e-07,60608.91103730751,0.0,0.0,60608.91103730751,60608.91103730751,226,167378.38455828864,226,5.65313720703125,0.0,0.0,69359.8193600032
63714.091710581,0.0,227,12324.789132129992,0.0,0.185,200,4.661309560560767e-09,0.185,26220.385501407298,26220.385501407298,18240000,12324.789132129992,1,1,0.0,0.0,30227.1071352998,161696.89472773968,25136.426081893977,3.2648936212353874e-06,30227.1071352998,227,26220.38550140729,0.0,200,25136.426081893977,227,-1.0874182265752097e-07,26220.38550140729,26220.385501407298,-1.040805130969602e-07,26220.385501407298,0.0,0.0,26220.385501407298,26220.385501407298,227,161696.89472773968,227,5.653055667877197,0.0,0.0,63714.091710581
67696.70074935969,0.0,228,15575.395599845362,0.0,0.185,200,2.326316916878568e-09,0.185,125009.5468418973,125009.5468418973,18320000,15575.395599845362,1,1,0.0,0.0,28754.571250647812,139643.5460537324,26415.869908713066,1.6559713458264014e-06,28754.571250647812,228,125009.54684189725,0.0,200,26415.869908713066,228,-6.646027941314969e-07,125009.54684189725,125009.5468418973,-6.622764772146184e-07,125009.5468418973,0.0,0.0,125009.5468418973,125009.5468418973,228,139643.5460537324,228,5.652411937713623,0.0,0.0,67696.70074935969
67886.68669701196,0.0,229,14305.894630969444,0.0,0.155,200,1.294779394811485e-09,0.155,30971.66366656085,30971.66366656085,18400000,14305.894630969444,1,1,0.0,0.0,28915.691865120672,146073.9506346522,26231.857586116468,9.156293572232244e-07,28915.691865120672,229,30971.663666560857,0.0,200,26231.857586116468,229,1.9841709786305728e-07,30971.663666560857,30971.66366656085,1.9971187725786876e-07,30971.66366656085,0.0,0.0,30971.66366656085,30971.66366656085,229,146073.9506346522,229,5.6525750160217285,0.0,0.0,67886.68669701196
72814.20309021881,0.0,230,22854.556317683815,0.0,0.26,200,1.1802399058069568e-09,0.26,71904.03537480284,71904.03537480284,18480000,22854.556317683815,1,1,0.0,0.0,30589.701404047977,169207.23549691195,28386.921438894697,8.138562179738074e-07,30589.701404047977,230,71904.03537480284,0.0,200,28386.921438894697,230,-1.2406127325448324e-07,71904.03537480284,71904.03537480284,-1.2288103334867628e-07,71904.03537480284,0.0,0.0,71904.03537480284,71904.03537480284,230,169207.23549691195,230,5.652471542358398,0.0,0.0,72814.20309021881
74758.91831109622,0.0,231,9140.834762707444,0.0,0.225,200,1.465505050646243e-09,0.225,154752.0266276752,154752.0266276752,18560000,9140.834762707444,1,1,1.0,0.0,31006.14491375124,177751.47328059532,28729.79231297681,1.0233239891022095e-06,31006.14491375124,231,154752.0266276751,0.0,200,28729.79231297681,231,3.9640394078332974e-08,154752.0266276751,154752.0266276752,4.110589912897922e-08,154752.0266276752,0.0,1.0,154752.0266276752,154752.0266276752,231,177751.47328059532,231,5.652500629425049,0.0,0.0,74758.91831109622
64849.960675942486,0.0,232,15584.072870272812,0.0,0.175,200,8.1956841313513e-10,0.175,85469.79123979129,85469.79123979129,18640000,15584.072870272812,1,1,0.0,0.0,28908.72405532978,137223.27888153534,25681.598804554375,5.788893986391486e-07,28908.72405532978,232,85469.79123979114,0.0,200,25681.598804554375,232,-6.288641429819108e-07,85469.79123979114,85469.79123979129,-6.280445745687757e-07,85469.79123979129,0.0,0.0,85469.79123979129,85469.79123979129,232,137223.27888153534,232,5.651975154876709,0.0,0.0,64849.960675942486
73393.30955993991,0.0,233,19468.311411602062,0.0,0.205,200,9.327099093070501e-10,0.205,59002.49289957465,59002.49289957465,18720000,19468.311411602062,1,1,0.0,0.0,29177.37824365669,154250.3661169946,28900.103163231957,6.513956236631202e-07,29177.37824365669,233,59002.49289957466,0.0,200,28900.103163231957,233,1.2275711114284604e-08,59002.49289957466,59002.49289957465,1.3208421023591654e-08,59002.49289957465,0.0,0.0,59002.49289957465,59002.49289957465,233,154250.3661169946,233,5.651984691619873,0.0,0.0,73393.30955993991
68222.64103484305,0.0,234,18696.59493940649,0.0,0.21,200,1.3414052091320627e-09,0.21,81707.92385199071,81707.92385199071,18800000,18696.59493940649,1,1,0.0,0.0,29380.111862679885,167191.02054700564,27130.455302591297,9.304776540375315e-07,29380.111862679885,234,81707.92385199071,0.0,200,27130.455302591297,234,-1.1511307462797049e-07,81707.92385199071,81707.92385199071,-1.1377166941883843e-07,81707.92385199071,0.0,0.0,81707.92385199071,81707.92385199071,234,167191.02054700564,234,5.651899337768555,0.0,0.0,68222.64103484305
67035.25924686383,0.0,235,14753.265945452646,0.0,0.185,200,9.610232609702507e-10,0.185,55732.703257637615,55732.703257637615,18880000,14753.265945452646,1,1,0.0,0.0,31538.63801366024,208753.526441623,26215.40804067419,6.878705676172103e-07,31538.63801366024,235,55732.703257637615,0.0,200,26215.40804067419,235,-3.61688705652341e-07,55732.703257637615,55732.703257637615,-3.6072768239137076e-07,55732.703257637615,0.0,0.0,55732.703257637615,55732.703257637615,235,208753.526441623,235,5.651556968688965,0.0,0.0,67035.25924686383
71670.92258680028,0.0,236,20404.776634415128,0.0,0.19,200,2.69156430476869e-09,0.19,51716.50256215351,51716.50256215351,18960000,20404.776634415128,1,1,0.0,0.0,29497.703797016653,154820.49368768404,27390.617349696164,1.8951586753246374e-06,29497.703797016653,236,51716.502562153466,0.0,200,27390.617349696164,236,1.6981400108306843e-07,51716.502562153466,51716.50256215351,1.7250556538783712e-07,51716.50256215351,0.0,0.0,51716.50256215351,51716.50256215351,236,154820.49368768404,236,5.65169620513916,0.0,0.0,71670.92258680028
64876.94723966541,0.0,237,14177.190863979422,0.0,0.165,200,1.3741079385454213e-09,0.165,60654.094371991,60654.094371991,19040000,14177.190863979422,1,1,0.0,0.0,28524.83900836933,161069.46894608546,25568.586477586236,9.69396978689474e-07,28524.83900836933,237,60654.09437199097,0.0,200,25568.586477586236,237,4.225460159545946e-08,60654.09437199097,60654.094371991,4.3628709534004884e-08,60654.094371991,0.0,0.0,60654.094371991,60654.094371991,237,161069.46894608546,237,5.651731967926025,0.0,0.0,64876.94723966541
72604.42729256896,0.0,238,22200.397706771895,0.0,0.245,200,5.617266651825048e-10,0.245,61541.91375775521,61541.91375775521,19120000,22200.397706771895,1,1,0.0,0.0,32609.132415410008,158672.36418019098,28700.500895222813,3.823998611096613e-07,32609.132415410008,238,61541.913757755174,0.0,200,28700.500895222813,238,-2.70902262400341e-07,61541.913757755174,61541.91375775521,-2.703405357351585e-07,61541.91375775521,0.0,0.0,61541.91375775521,61541.91375775521,238,158672.36418019098,238,5.6514973640441895,0.0,0.0,72604.42729256896
69571.30256284618,0.0,239,21020.179145758357,0.0,0.185,200,1.332978172285948e-09,0.185,30295.480328275717,30295.480328275717,19200000,21020.179145758357,1,1,0.0,0.0,32148.195113109043,174305.562088333,27166.520221607116,9.53011124238401e-07,32148.195113109043,239,30295.480328275735,0.0,200,27166.520221607116,239,1.2275697827135446e-06,30295.480328275735,30295.480328275717,1.2289027608858305e-06,30295.480328275717,0.0,0.0,30295.480328275717,30295.480328275717,239,174305.562088333,239,5.652893543243408,0.0,0.0,69571.30256284618
69319.83106505062,0.0,240,16153.253540193089,0.0,0.18,200,4.982325663149823e-10,0.18,59996.5944447331,59996.5944447331,19280000,16153.253540193089,1,1,0.0,0.0,29765.353717567446,152727.50427651667,27388.037383916075,3.417890184209682e-07,29765.353717567446,240,59996.59444473311,0.0,200,27388.037383916075,240,-5.596806431640289e-07,59996.59444473311,59996.5944447331,-5.591824105977139e-07,59996.5944447331,0.0,0.0,59996.5944447331,59996.5944447331,240,152727.50427651667,240,5.652228355407715,0.0,0.0,69319.83106505062
73723.17126723958,0.0,241,17111.7579917367,0.0,0.27,200,9.487735042057466e-10,0.27,47025.497291223655,47025.497291223655,19360000,17111.7579917367,1,1,0.0,0.0,32777.97419666576,161197.2598018517,28683.58828951384,6.994459340603498e-07,32777.97419666576,241,47025.49729122365,0.0,200,28683.58828951384,241,-5.59492320917343e-07,47025.49729122365,47025.497291223655,-5.585435474131373e-07,47025.497291223655,0.0,0.0,47025.497291223655,47025.497291223655,241,161197.2598018517,241,5.651634693145752,0.0,0.0,73723.17126723958
65218.011987905884,0.0,242,11983.973173717555,0.0,0.195,200,2.148681232938543e-09,0.195,61931.84721476996,61931.84721476996,19440000,11983.973173717555,1,1,0.0,0.0,27913.61049493343,159653.62473597494,25915.68085585737,1.5166650655373815e-06,27913.61049493343,242,61931.84721476999,0.0,200,25915.68085585737,242,1.4077727428229991e-08,61931.84721476999,61931.84721476996,1.6226408661168534e-08,61931.84721476996,0.0,0.0,61931.84721476996,61931.84721476996,242,159653.62473597494,242,5.651649475097656,0.0,0.0,65218.011987905884
62390.17836264118,0.0,243,13208.12250923337,0.0,0.14,200,1.12066800284083e-09,0.14,93580.00809868595,93580.00809868595,19520000,13208.12250923337,1,1,0.0,0.0,28386.520427677006,161819.2520598883,24697.597755892763,7.834622692826088e-07,28386.520427677006,243,93580.00809868597,0.0,200,24697.597755892763,243,6.875562803543289e-07,93580.00809868597,93580.00809868595,6.886769483571697e-07,93580.00809868595,0.0,0.0,93580.00809868595,93580.00809868595,243,161819.2520598883,243,5.6524658203125,0.0,0.0,62390.17836264118
67728.10974368035,0.0,244,18115.098379901818,0.0,0.17,200,1.4158345607029332e-09,0.17,35221.9594551727,35221.9594551727,19600000,18115.098379901818,1,1,0.0,0.0,28337.75927933602,169497.44897596896,26582.5499456089,9.886580301099457e-07,28337.75927933602,244,35221.95945517273,0.0,200,26582.5499456089,244,-5.8505452926738144e-08,35221.95945517273,35221.9594551727,-5.708961836603521e-08,35221.9594551727,0.0,0.0,35221.9594551727,35221.9594551727,244,169497.44897596896,244,5.652411937713623,0.0,0.0,67728.10974368035
72537.34324439263,0.0,245,11622.389739094102,0.0,0.235,200,8.72262262419099e-10,0.235,50518.563786428705,50518.563786428705,19680000,11622.389739094102,1,1,0.0,0.0,29125.027772559195,165250.06767538263,28496.784319859427,6.249728130569565e-07,29125.027772559195,245,50518.5637864287,0.0,200,28496.784319859427,245,5.120742230246833e-07,50518.5637864287,50518.563786428705,5.129464852871024e-07,50518.563786428705,0.0,0.0,50518.563786428705,50518.563786428705,245,165250.06767538263,245,5.65283203125,0.0,0.0,72537.34324439263
65515.71366340095,0.0,246,23155.654113854805,0.0,0.145,200,1.5341470316343475e-09,0.145,20559.849966467016,20559.849966467016,19760000,23155.654113854805,1,1,0.0,0.0,26690.62584908184,165352.2204829282,26228.714962989307,1.108087417378556e-06,26690.62584908184,246,20559.849966467023,0.0,200,26228.714962989307,246,-5.871451094208169e-07,20559.849966467023,20559.849966467016,-5.856109623891825e-07,20559.849966467016,0.0,0.0,20559.849966467016,20559.849966467016,246,165352.2204829282,246,5.6522908210754395,0.0,0.0,65515.71366340095
