GaussianMLPPolicy/KLBefore,Iteration,coffee-button-v1/AverageDiscountedReturn,GaussianMLPPolicy/Entropy,coffee-button-v1/MaxReturn,MetaTest/coffee-button-v1/AverageDiscountedReturn,MetaTest/coffee-button-v1/SuccessRate,MetaTest/Average/TerminationRate,MetaTest/Average/AverageReturn,coffee-button-v1/TerminationRate,Average/AverageReturn,MetaTest/coffee-button-v1/StdReturn,MetaTest/Average/SuccessRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/Iteration,Average/AverageDiscountedReturn,Average/Iteration,Average/MinReturn,GaussianMLPPolicy/LossAfter,GaussianMLPPolicy/KLAfter,MetaTest/coffee-button-v1/NumEpisodes,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/dLoss,MetaTest/Average/NumEpisodes,TotalEnvSteps,coffee-button-v1/MinReturn,MetaTest/coffee-button-v1/MaxReturn,MetaTest/Average/StdReturn,Average/MaxReturn,Average/SuccessRate,coffee-button-v1/StdReturn,MetaTest/Average/MaxReturn,coffee-button-v1/NumEpisodes,Average/NumEpisodes,MetaTest/coffee-button-v1/MinReturn,MetaTest/coffee-button-v1/Iteration,coffee-button-v1/AverageReturn,coffee-button-v1/SuccessRate,MetaTest/Average/MinReturn,Average/TerminationRate,MetaTest/coffee-button-v1/TerminationRate,coffee-button-v1/Iteration,MetaTest/coffee-button-v1/AverageReturn,Average/StdReturn
0.0,197,8898.450567247297,5.5108537673950195,173768.3564599815,,,,,0.0,19650.98875122754,,,,,8898.450567247297,197,-51.03510558673029,-1.1263866781519027e-06,2.3596717255713884e-06,,-1.123057472796063e-06,3.329205355839804e-09,,15840000,-51.03510558673029,,,173768.3564599815,0.19,30806.047066462892,,200,200,,,19650.98875122754,0.19,,0.0,,197,,30806.047066462892
0.0,198,8282.165594665694,5.510315418243408,196535.56367841383,,,,,0.0,17325.21112835502,,,,,8282.165594665694,198,-47.53273207695401,-8.640395208203699e-07,4.345962224761024e-06,,-8.578881534049287e-07,6.1513674154412e-09,,15920000,-47.53273207695401,,,196535.56367841383,0.145,28877.133458317265,,200,200,,,17325.21112835502,0.145,,0.0,,198,,28877.133458317265
0.0,199,8152.554116111,5.510159969329834,222028.36729839278,,,,,0.0,18389.469881482153,,,,,8152.554116111,199,-51.77221679207298,-3.508649228933791e-07,2.624416083563119e-06,,-3.471634784091293e-07,3.701444484249805e-09,,16000000,-51.77221679207298,,,222028.36729839278,0.175,31093.0517018988,,200,200,,,18389.469881482153,0.175,,0.0,,199,,31093.0517018988
0.0,200,9794.301481334822,5.510581016540527,213153.7562245233,16300.078795845264,0.22,0.0,16300.078795845266,0.0,22183.963239757588,22329.368386753395,0.22,16300.078795845264,20,9794.301481334822,200,-49.67585390536744,7.606063263665419e-07,1.6316349729095236e-06,50,7.629163292222074e-07,2.310002855665516e-09,50,16080000,-49.67585390536744,124953.42710549748,22329.368386753395,213153.7562245233,0.265,36824.5111238466,124953.42710549748,200,200,-45.312213050784464,20,22183.963239757588,0.265,-45.312213050784464,0.0,0.0,200,16300.078795845266,36824.5111238466
0.0,201,8863.31991422764,5.511436939239502,245401.9245802747,,,,,0.0,19231.96232400206,,,,,8863.31991422764,201,-47.84639968790955,1.1963841188844526e-06,1.1710368426065543e-06,,1.198045652017754e-06,1.6615331333014183e-09,,16160000,-47.84639968790955,,,245401.9245802747,0.2,35822.344863279926,,200,200,,,19231.96232400206,0.2,,0.0,,201,,35822.344863279926
0.0,202,8634.75616352528,5.5103559494018555,239427.85011437946,,,,,0.0,19374.924190460326,,,,,8634.75616352528,202,-42.1353636953993,-1.568841298649204e-06,2.5106903649430024e-06,,-1.5653060927434126e-06,3.535205905791372e-09,,16240000,-42.1353636953993,,,239427.85011437946,0.175,35626.71927490584,,200,200,,,19374.924190460326,0.175,,0.0,,202,,35626.71927490584
0.0,203,8292.656669421356,5.509788513183594,201417.8763654673,,,,,0.0,19083.602478047986,,,,,8292.656669421356,203,-43.56056542084327,-1.5639959656255087e-06,6.831424343545223e-06,,-1.5543389508820837e-06,9.657014743424952e-09,,16320000,-43.56056542084327,,,201417.8763654673,0.18,31339.91894610864,,200,200,,,19083.602478047986,0.18,,0.0,,203,,31339.91894610864
0.0,204,10538.181106525184,5.509605884552002,216068.7692397212,,,,,0.0,21822.736756915412,,,,,10538.181106525184,204,-47.09758641611427,-4.96144195949455e-07,2.01481498152134e-06,,-4.932480806019157e-07,2.8961153475393075e-09,,16400000,-47.09758641611427,,,216068.7692397212,0.18,32813.51274489901,,200,200,,,21822.736756915412,0.18,,0.0,,204,,32813.51274489901
0.0,205,9141.271152803552,5.5091471672058105,184969.01493918724,,,,,0.0,18878.76800148702,,,,,9141.271152803552,205,-46.598535737762674,-9.116479304793756e-07,1.1502804682095302e-06,,-9.100373290493735e-07,1.6106014300021343e-09,,16480000,-46.598535737762674,,,184969.01493918724,0.18,30143.724339295914,,200,200,,,18878.76800148702,0.18,,0.0,,205,,30143.724339295914
0.0,206,8665.71191603733,5.509612560272217,149261.83476643194,,,,,0.0,17917.880033019428,,,,,8665.71191603733,206,-45.4176445707219,9.85710585155175e-07,2.248017608508235e-06,,9.889050716083148e-07,3.194486453139689e-09,,16560000,-45.4176445707219,,,149261.83476643194,0.195,26466.360926697842,,200,200,,,17917.880033019428,0.195,,0.0,,206,,26466.360926697842
0.0,207,10167.46979015154,5.509943962097168,173812.92491408627,,,,,0.0,20728.04146315547,,,,,10167.46979015154,207,-51.39498975052761,4.807615141544375e-07,3.910727741640585e-07,,4.813190344066243e-07,5.57520252186805e-10,,16640000,-51.39498975052761,,,173812.92491408627,0.2,29761.423915098356,,200,200,,,20728.04146315547,0.2,,0.0,,207,,29761.423915098356
0.0,208,9161.925936927908,5.509909629821777,256891.03719210034,,,,,0.0,19069.931994173225,,,,,9161.925936927908,208,-51.713156529193796,-9.182842575228278e-08,7.812288345121488e-07,,-9.066891237807795e-08,1.1595133742048347e-09,,16720000,-51.713156529193796,,,256891.03719210034,0.21,31410.553825262235,,200,200,,,19069.931994173225,0.21,,0.0,,208,,31410.553825262235
0.0,209,8164.983411197263,5.5095415115356445,226188.70167285413,,,,,0.0,16905.338431673226,,,,,8164.983411197263,209,-51.85669460055194,-9.186463216792617e-07,1.0548433238000143e-06,,-9.171765782411967e-07,1.469743438065052e-09,,16800000,-51.85669460055194,,,226188.70167285413,0.115,26467.69937656559,,200,200,,,16905.338431673226,0.115,,0.0,,209,,26467.69937656559
0.0,210,8329.207697776443,5.5098876953125,258379.105722376,19248.860510471546,0.28,0.0,19248.860510471546,0.0,17833.620796471798,38463.02447210868,0.28,19248.860510471546,21,8329.207697776443,210,-41.924355176485314,7.047598273857147e-07,3.741951104530017e-06,50,7.100592256392702e-07,5.29939825355541e-09,50,16880000,-41.924355176485314,210695.3440590306,38463.02447210868,258379.105722376,0.135,33035.22813763124,210695.3440590306,200,200,-39.95057536032954,21,17833.620796471798,0.135,-39.95057536032954,0.0,0.0,210,19248.860510471546,33035.22813763124
0.0,211,9571.742864827753,5.509555339813232,303280.0735659358,,,,,0.0,20260.366303343108,,,,,9571.742864827753,211,-43.80198681567389,-7.622176667609892e-07,8.118678351820563e-07,,-7.610535135427199e-07,1.1641532182693481e-09,,16960000,-43.80198681567389,,,303280.0735659358,0.155,36623.63472851472,,200,200,,,20260.366303343108,0.155,,0.0,,211,,36623.63472851472
0.0,212,9133.701951089753,5.509530544281006,140175.99914328204,,,,,0.0,17803.82794655337,,,,,9133.701951089753,212,-50.96795204708331,-7.288845438324643e-08,3.331609377710265e-06,,-6.817209907694632e-08,4.716355306300102e-09,,17040000,-50.96795204708331,,,140175.99914328204,0.29,25062.619118865012,,200,200,,,17803.82794655337,0.29,,0.0,,212,,25062.619118865012
0.0,213,8056.392798437267,5.509963512420654,200045.2974598719,,,,,0.0,16317.775152705699,,,,,8056.392798437267,213,-46.437946028093975,7.310070486710174e-07,2.1356484012358123e-06,,7.340366892094607e-07,3.0296405384433456e-09,,17120000,-46.437946028093975,,,200045.2974598719,0.185,26858.781158596696,,200,200,,,16317.775152705699,0.185,,0.0,,213,,26858.781158596696
0.0,214,7796.830221609646,5.510186672210693,249666.6369803512,,,,,0.0,16974.767392819238,,,,,7796.830221609646,214,-39.85404406019131,6.240869652174297e-07,8.11417521617841e-06,,6.355784876177495e-07,1.1491522400319809e-08,,17200000,-39.85404406019131,,,249666.6369803512,0.2,30680.813621069672,,200,200,,,16974.767392819238,0.2,,0.0,,214,,30680.813621069672
0.0,215,9920.038784671942,5.510121822357178,146678.7528538465,,,,,0.0,20575.0747724215,,,,,9920.038784671942,215,-49.32625468426029,-9.404318745964702e-08,2.63867889316316e-07,,-9.36639281690077e-08,3.792592906393111e-10,,17280000,-49.32625468426029,,,146678.7528538465,0.18,30002.34096206159,,200,200,,,20575.0747724215,0.18,,0.0,,215,,30002.34096206159
0.0,216,10376.299321996124,5.511003494262695,275318.11505077785,,,,,0.0,22776.140996218033,,,,,10376.299321996124,216,-45.7460259167536,8.730468152862159e-07,4.402316449159116e-07,,8.736639642847877e-07,6.171489985717926e-10,,17360000,-45.7460259167536,,,275318.11505077785,0.235,37594.2826947136,,200,200,,,22776.140996218033,0.235,,0.0,,216,,37594.2826947136
0.0,217,9839.7281948488,5.511530876159668,228111.370402116,,,,,0.0,21136.29987394507,,,,,9839.7281948488,217,-51.58612151516758,1.1133195130241802e-06,8.310357770824339e-07,,1.1144915106342523e-06,1.1719976100721397e-09,,17440000,-51.58612151516758,,,228111.370402116,0.22,32927.30103377914,,200,200,,,21136.29987394507,0.22,,0.0,,217,,32927.30103377914
0.0,218,8503.382347214609,5.511134147644043,258286.29657775746,,,,,0.0,18634.301776040884,,,,,8503.382347214609,218,-48.46692235631162,-1.0638293588272063e-06,2.1612245291180443e-06,,-1.0607579952193191e-06,3.0713636078871787e-09,,17520000,-48.46692235631162,,,258286.29657775746,0.23,31060.83055132545,,200,200,,,18634.301776040884,0.23,,0.0,,218,,31060.83055132545
0.0,219,9084.402302032324,5.511050224304199,302208.35249762895,,,,,0.0,22445.67614756072,,,,,9084.402302032324,219,-52.41998394608755,-2.2834203150523535e-07,4.813003329218191e-07,,-2.276329240658015e-07,7.091074394338648e-10,,17600000,-52.41998394608755,,,302208.35249762895,0.2,39729.28174702644,,200,200,,,22445.67614756072,0.2,,0.0,,219,,39729.28174702644
0.0,220,8525.065659245993,5.5089802742004395,226669.15461215068,23013.871122441804,0.26,0.0,23013.871122441804,0.0,17679.135566500758,50387.07291172883,0.26,23013.871122441804,22,8525.065659245993,220,-44.24194387290519,-2.2342851480061654e-06,2.5285630727012176e-06,50,-2.2307328890747158e-06,3.5522589314496145e-09,50,17680000,-44.24194387290519,302136.96117306716,50387.07291172883,226669.15461215068,0.15,30921.220960448554,302136.96117306716,200,200,-42.9402482016249,22,17679.135566500758,0.15,-42.9402482016249,0.0,0.0,220,23013.871122441804,30921.220960448554
0.0,221,8684.128733787176,5.508659839630127,293911.76418733184,,,,,0.0,18066.808798752147,,,,,8684.128733787176,221,-44.990292158179535,-7.503207370973541e-07,5.427341875474667e-06,,-7.426306183333509e-07,7.690118764003273e-09,,17760000,-44.990292158179535,,,293911.76418733184,0.22,37583.46494324898,,200,200,,,18066.808798752147,0.22,,0.0,,221,,37583.46494324898
0.0,222,7473.7718971335635,5.5087504386901855,239249.19061768128,,,,,0.0,15919.710763431613,,,,,7473.7718971335635,222,-48.79356669465611,2.3854369146647514e-07,1.4085187558521284e-06,,2.4053110792010557e-07,1.9874164536304306e-09,,17840000,-48.79356669465611,,,239249.19061768128,0.17,29209.00356231593,,200,200,,,15919.710763431613,0.17,,0.0,,222,,29209.00356231593
0.0,223,8144.289747381501,5.509172439575195,249118.9448201141,,,,,0.0,17652.460872171738,,,,,8144.289747381501,223,-42.605824622159105,7.020445877969905e-07,5.227249744166329e-07,,7.02793386153644e-07,7.48798356653424e-10,,17920000,-42.605824622159105,,,249118.9448201141,0.12,30339.018640731447,,200,200,,,17652.460872171738,0.12,,0.0,,223,,30339.018640731447
0.0,224,10073.265763383395,5.509758949279785,258591.80652165055,,,,,0.0,21576.38697715494,,,,,10073.265763383395,224,-47.72715003583854,1.2768222177328425e-06,1.4052517371965223e-06,,1.2788088952220278e-06,1.98667748918524e-09,,18000000,-47.72715003583854,,,258591.80652165055,0.23,37816.5977525607,,200,200,,,21576.38697715494,0.23,,0.0,,224,,37816.5977525607
0.0,225,9883.05683714643,5.509978294372559,155373.24041042945,,,,,0.0,20474.768503411422,,,,,9883.05683714643,225,-52.68922742115357,6.576700570803951e-07,8.360607353097294e-07,,6.588600172108272e-07,1.189960130432155e-09,,18080000,-52.68922742115357,,,155373.24041042945,0.23,29826.238292187485,,200,200,,,20474.768503411422,0.23,,0.0,,225,,29826.238292187485
0.0,226,7797.694389564363,5.510322570800781,243297.2583906212,,,,,0.0,17066.22608207251,,,,,7797.694389564363,226,-46.065441306273634,6.870515107948449e-07,1.1959427865804173e-05,,7.039828915367252e-07,1.6931380741880275e-08,,18160000,-46.065441306273634,,,243297.2583906212,0.225,29777.036398262895,,200,200,,,17066.22608207251,0.225,,0.0,,226,,29777.036398262895
0.0,227,9437.826000892876,5.5104498863220215,220249.66994607862,,,,,0.0,18630.595487241317,,,,,9437.826000892876,227,-44.90264643774065,3.7689019904973975e-07,1.8455688177709817e-06,,3.794864937844977e-07,2.5962947347579757e-09,,18240000,-44.90264643774065,,,220249.66994607862,0.115,28950.835664931183,,200,200,,,18630.595487241317,0.115,,0.0,,227,,28950.835664931183
0.0,228,10189.556380323585,5.510368347167969,281035.6545705541,,,,,0.0,21862.817521621808,,,,,10189.556380323585,228,-45.65449765677329,-1.8275216007168638e-07,1.976389967239811e-06,,-1.799533890789462e-07,2.798770992740174e-09,,18320000,-45.65449765677329,,,281035.6545705541,0.17,38031.157027361885,,200,200,,,21862.817521621808,0.17,,0.0,,228,,38031.157027361885
0.0,229,9867.320865906408,5.510243892669678,211726.0142121229,,,,,0.0,22605.079432137627,,,,,9867.320865906408,229,-49.33125878117147,-3.9667369833296107e-07,3.173459163008374e-06,,-3.921426525721472e-07,4.531045760813868e-09,,18400000,-49.33125878117147,,,211726.0142121229,0.195,36812.621910923925,,200,200,,,22605.079432137627,0.195,,0.0,,229,,36812.621910923925
0.0,230,8026.808333908108,5.5105719566345215,171598.39196212386,16655.195780689897,0.24,0.0,16655.1957806899,0.0,17102.75657752024,23652.312502163062,0.24,16655.195780689897,23,8026.808333908108,230,-43.77785450453496,9.416535249329172e-07,3.1854899589234265e-06,50,9.46161719639349e-07,4.508194706431823e-09,50,18480000,-43.77785450453496,90876.06205751578,23652.312502163062,171598.39196212386,0.18,28668.39347260776,90876.06205751578,200,200,-46.64019210829764,23,17102.75657752024,0.18,-46.64019210829764,0.0,0.0,230,16655.1957806899,28668.39347260776
0.0,231,8332.149117366755,5.510597229003906,287437.212077172,,,,,0.0,17054.886007351382,,,,,8332.149117366755,231,-53.13050722832248,5.989178220033864e-08,1.8223383904114598e-06,,6.247495321076713e-08,2.5831710104284866e-09,,18560000,-53.13050722832248,,,287437.212077172,0.235,31423.160421396937,,200,200,,,17054.886007351382,0.235,,0.0,,231,,31423.160421396937
0.0,232,9710.392927565952,5.510278701782227,259487.0092895917,,,,,0.0,23127.89996713072,,,,,9710.392927565952,232,-52.5953521609424,-7.717277981100779e-07,2.9959633138787467e-06,,-7.674865400986164e-07,4.241258011461468e-09,,18640000,-52.5953521609424,,,259487.0092895917,0.255,40285.24678723133,,200,200,,,23127.89996713072,0.255,,0.0,,232,,40285.24678723133
0.0,233,8307.004911308624,5.510727882385254,222991.55474590324,,,,,0.0,16479.66939701793,,,,,8307.004911308624,233,-44.62606431659794,8.568940756958909e-07,1.2140455964981811e-06,,8.586146691413887e-07,1.7205934454977978e-09,,18720000,-44.62606431659794,,,222991.55474590324,0.15,26548.929929551734,,200,200,,,16479.66939701793,0.15,,0.0,,233,,26548.929929551734
0.0,234,8059.156651896189,5.509857177734375,256775.99995574314,,,,,0.0,16924.72415348668,,,,,8059.156651896189,234,-50.60902780431024,-1.132862280428526e-06,1.268857772629417e-06,,-1.1310934269204154e-06,1.7688535081106238e-09,,18800000,-50.60902780431024,,,256775.99995574314,0.175,28286.043826160938,,200,200,,,16924.72415348668,0.175,,0.0,,234,,28286.043826160938
0.0,235,8266.520983169172,5.510634899139404,289658.2687707986,,,,,0.0,17749.403688975905,,,,,8266.520983169172,235,-51.04704161431552,1.5949624412314733e-06,1.452447691008274e-06,,1.597014261278673e-06,2.051820047199726e-09,,18880000,-51.04704161431552,,,289658.2687707986,0.18,34737.06622395137,,200,200,,,17749.403688975905,0.18,,0.0,,235,,34737.06622395137
0.0,236,9256.8509377609,5.510346412658691,201382.16212370497,,,,,0.0,20967.447260718072,,,,,9256.8509377609,236,-44.176708724935466,-5.457536644826178e-07,6.230386588867987e-07,,-5.448672482089023e-07,8.864162737154402e-10,,18960000,-44.176708724935466,,,201382.16212370497,0.225,33319.39921643388,,200,200,,,20967.447260718072,0.225,,0.0,,236,,33319.39921643388
0.0,237,8235.886294307342,5.510300159454346,192012.05839422764,,,,,0.0,16922.127740330867,,,,,8235.886294307342,237,-53.44187337637625,-9.82076713285096e-08,2.786261347864638e-06,,-9.42675697501727e-08,3.9401015783369076e-09,,19040000,-53.44187337637625,,,192012.05839422764,0.18,29423.85314534846,,200,200,,,16922.127740330867,0.18,,0.0,,237,,29423.85314534846
0.0,238,8886.899009745179,5.5090718269348145,317270.1622537476,,,,,0.0,18203.567967995536,,,,,8886.899009745179,238,-52.16970001396736,-2.3899306142993737e-06,2.511711045372067e-06,,-2.3863647129473975e-06,3.5659013519762084e-09,,19120000,-52.16970001396736,,,317270.1622537476,0.155,33813.26868543247,,200,200,,,18203.567967995536,0.155,,0.0,,238,,33813.26868543247
0.0,239,8478.618737984745,5.508869647979736,246820.36329331706,,,,,0.0,17434.82666067849,,,,,8478.618737984745,239,-48.118342927315815,-3.106970609678683e-07,6.251591457839822e-07,,-3.0984043064563593e-07,8.566303222323768e-10,,19200000,-48.118342927315815,,,246820.36329331706,0.195,31302.08119488574,,200,200,,,17434.82666067849,0.195,,0.0,,239,,31302.08119488574
0.0,240,10503.893823897984,5.507815361022949,267972.51534637343,17963.898100532348,0.26,0.0,17963.898100532344,0.0,25237.593483917586,36796.67098309677,0.26,17963.898100532348,24,10503.893823897984,240,-51.099954502041086,-1.353191805719689e-06,2.5125823412963655e-06,50,-1.3496515975930379e-06,3.540208126651123e-09,50,19280000,-51.099954502041086,165193.8888031928,36796.67098309677,267972.51534637343,0.235,45373.09123842139,165193.8888031928,200,200,-41.70639441402178,24,25237.593483917586,0.235,-41.70639441402178,0.0,0.0,240,17963.898100532344,45373.09123842139
0.0,241,10319.114302260372,5.508596420288086,207733.8468644352,,,,,0.0,22207.386827591774,,,,,10319.114302260372,241,-45.762177366627654,1.0785255426526419e-06,9.94903643913858e-07,,1.0799345773193636e-06,1.409034666721709e-09,,19360000,-45.762177366627654,,,207733.8468644352,0.26,34669.8864969577,,200,200,,,22207.386827591774,0.26,,0.0,,241,,34669.8864969577
0.0,242,9544.732141598719,5.5085625648498535,182065.7679811856,,,,,0.0,21131.84267258889,,,,,9544.732141598719,242,-47.817482114178304,-1.0158186114495038e-07,7.096949161677912e-07,,-1.0054151289295987e-07,1.0403482519905083e-09,,19440000,-47.817482114178304,,,182065.7679811856,0.215,29646.535264331116,,200,200,,,21131.84267258889,0.215,,0.0,,242,,29646.535264331116
0.0,243,8758.658426300248,5.509981632232666,224680.94554712228,,,,,0.0,19370.584157563084,,,,,8758.658426300248,243,-43.74128107344154,2.3542365852335934e-06,2.0480001694522798e-05,,2.3832415081415093e-06,2.9004922907915898e-08,,19520000,-43.74128107344154,,,224680.94554712228,0.17,33624.822956832955,,200,200,,,19370.584157563084,0.17,,0.0,,243,,33624.822956832955
0.0,244,8037.891762752824,5.510056972503662,262165.32793225226,,,,,0.0,16724.162475919962,,,,,8037.891762752824,244,-51.867989054135656,2.198323016955328e-07,2.607896703921142e-06,,2.2352847395268327e-07,3.696172257150465e-09,,19600000,-51.867989054135656,,,262165.32793225226,0.165,26220.167562447976,,200,200,,,16724.162475919962,0.165,,0.0,,244,,26220.167562447976
0.0,245,10247.121020307806,5.510390758514404,300533.8875510382,,,,,0.0,22139.43673010807,,,,,10247.121020307806,245,-49.57274833820928,6.133535634944565e-07,1.081569962479989e-06,,6.148981697151612e-07,1.5446062207047362e-09,,19680000,-49.57274833820928,,,300533.8875510382,0.175,39938.62651308867,,200,200,,,22139.43673010807,0.175,,0.0,,245,,39938.62651308867
0.0,246,8689.664219837581,5.510765552520752,240801.56604340437,,,,,0.0,17929.257688200578,,,,,8689.664219837581,246,-48.595711434632314,8.569445526518393e-07,5.272912630971405e-07,,8.576680556870997e-07,7.235030352603644e-10,,19760000,-48.595711434632314,,,240801.56604340437,0.165,34324.309903454014,,200,200,,,17929.257688200578,0.165,,0.0,,246,,34324.309903454014
0.0,247,8767.776263685038,5.509005546569824,307203.1568942433,,,,,0.0,21112.9815073302,,,,,8767.776263685038,247,-41.13151574010775,-2.2198757960723015e-06,5.208049969951389e-06,,-2.2125027498987038e-06,7.373046173597686e-09,,19840000,-41.13151574010775,,,307203.1568942433,0.23,40916.986157614134,,200,200,,,21112.9815073302,0.23,,0.0,,247,,40916.986157614134
0.0,248,8038.409164616209,5.508666038513184,157123.30244597842,,,,,0.0,17157.927080448397,,,,,8038.409164616209,248,-44.54490878718822,-6.3962818330765e-07,4.803024467037176e-07,,-6.389431064235396e-07,6.850768841104582e-10,,19920000,-44.54490878718822,,,157123.30244597842,0.175,27113.74806586316,,200,200,,,17157.927080448397,0.175,,0.0,,248,,27113.74806586316
0.0,249,10222.202100626624,5.508938312530518,295044.13586083316,,,,,0.0,23476.028207109215,,,,,10222.202100626624,249,-49.3100815667718,7.14217037511844e-07,2.1019804989919066e-06,,7.171933589233959e-07,2.9763214115519077e-09,,20000000,-49.3100815667718,,,295044.13586083316,0.15,44717.176652858645,,200,200,,,23476.028207109215,0.15,,0.0,,249,,44717.176652858645
0.0,250,8613.218903810442,5.508941173553467,271329.44063579844,23525.945891253632,0.18,0.0,23525.94589125364,0.0,20393.657373916383,42109.22120351557,0.18,23525.945891253632,25,8613.218903810442,250,-42.34443049080207,3.768479750476672e-09,1.9484743916109437e-06,50,6.535651575489965e-09,2.7671718250132926e-09,50,20080000,-42.34443049080207,197096.50100648057,42109.22120351557,271329.44063579844,0.17,42184.171112458534,197096.50100648057,200,200,-46.50737042626303,25,20393.657373916383,0.17,-46.50737042626303,0.0,0.0,250,23525.94589125364,42184.171112458534
0.0,251,8684.191846596308,5.507553577423096,205765.21856804946,,,,,0.0,17321.504352691314,,,,,8684.191846596308,251,-44.65703478847269,-2.30157888836402e-06,4.984701718058204e-06,,-2.294528940183227e-06,7.049948180792853e-09,,20160000,-44.65703478847269,,,205765.21856804946,0.16,29024.49348542193,,200,200,,,17321.504352691314,0.16,,0.0,,251,,29024.49348542193
0.0,252,9615.494719891076,5.506990909576416,264949.6548315488,,,,,0.0,20678.956021623788,,,,,9615.494719891076,252,-47.32709952993774,-1.3759550938630127e-06,1.773519556991232e-06,,-1.3734346566707245e-06,2.5204371922882274e-09,,20240000,-47.32709952993774,,,264949.6548315488,0.17,37867.180321049185,,200,200,,,20678.956021623788,0.17,,0.0,,252,,37867.180321049185
0.0,253,8780.472938980885,5.50665283203125,178381.14274503195,,,,,0.0,17890.4006210204,,,,,8780.472938980885,253,-40.74317823417641,-9.081139751287992e-07,1.268626192540978e-06,,-9.063134598363831e-07,1.8005152924160939e-09,,20320000,-40.74317823417641,,,178381.14274503195,0.165,28409.970043938058,,200,200,,,17890.4006210204,0.165,,0.0,,253,,28409.970043938058
0.0,254,9009.50625903241,5.506725788116455,219816.29484170364,,,,,0.0,18998.13599335002,,,,,9009.50625903241,254,-43.16611463638195,1.8210845098565187e-07,2.388958591836854e-06,,1.8548821856256836e-07,3.3797675769164925e-09,,20400000,-43.16611463638195,,,219816.29484170364,0.225,34145.12245650017,,200,200,,,18998.13599335002,0.225,,0.0,,254,,34145.12245650017
0.0,255,7202.973607982717,5.5069122314453125,206540.4162669961,,,,,0.0,14383.285238350718,,,,,7202.973607982717,255,-48.021189939258015,3.42909288519877e-07,2.1703481252188794e-06,,3.45982158478364e-07,3.07286995848699e-09,,20480000,-48.021189939258015,,,206540.4162669961,0.155,24773.926824494218,,200,200,,,14383.285238350718,0.155,,0.0,,255,,24773.926824494218
0.0,256,7582.3121155990575,5.506709098815918,108627.23278371892,,,,,0.0,15272.49903861633,,,,,7582.3121155990575,256,-46.47456885220161,-4.4572121282726584e-07,4.423356585903093e-06,,-4.394599670831667e-07,6.261245744099142e-09,,20560000,-46.47456885220161,,,108627.23278371892,0.09,20706.284212474056,,200,200,,,15272.49903861633,0.09,,0.0,,256,,20706.284212474056
0.0,257,9894.506194873857,5.5059814453125,274316.62050408544,,,,,0.0,22702.841030748696,,,,,9894.506194873857,257,-54.90096842452556,-1.367095933346718e-06,1.8090729554387508e-06,,-1.3645613989865524e-06,2.5345343601657078e-09,,20640000,-54.90096842452556,,,274316.62050408544,0.19,40837.210162842195,,200,200,,,22702.841030748696,0.19,,0.0,,257,,40837.210162842195
0.0,258,9730.72168943912,5.504997253417969,320483.9095794227,,,,,0.0,22109.234028858882,,,,,9730.72168943912,258,-45.956060766785946,-1.1569954949663952e-06,9.203579907079984e-07,,-1.1557106063264655e-06,1.2848886399297044e-09,,20720000,-45.956060766785946,,,320483.9095794227,0.2,42664.5770708552,,200,200,,,22109.234028858882,0.2,,0.0,,258,,42664.5770708552
0.0,259,10118.177441851785,5.505216121673584,304102.42788711353,,,,,0.0,22324.82944661281,,,,,10118.177441851785,259,-44.83963013674805,4.819761443286552e-07,1.2973093816981418e-06,,4.838153699893155e-07,1.8392256606603041e-09,,20800000,-44.83963013674805,,,304102.42788711353,0.185,38905.79175638864,,200,200,,,22324.82944661281,0.185,,0.0,,259,,38905.79175638864
0.0,260,9584.091756380298,5.505294322967529,127551.4372221559,11294.607449794561,0.22,0.0,11294.607449794565,0.0,20281.86051023623,12488.135868343843,0.22,11294.607449794561,26,9584.091756380298,260,-53.38711163227331,2.1165314478821529e-07,8.942596423366922e-07,50,2.1291347707119712e-07,1.2603322829818353e-09,50,20880000,-53.38711163227331,35264.2584747942,12488.135868343843,127551.4372221559,0.2,28800.150353446563,35264.2584747942,200,200,-39.249996604202245,26,20281.86051023623,0.2,-39.249996604202245,0.0,0.0,260,11294.607449794565,28800.150353446563
0.0,261,10205.410430556236,5.5045247077941895,206014.11453442398,,,,,0.0,22132.355440498228,,,,,10205.410430556236,261,-45.09447026761497,-1.1517897746671224e-06,1.3174553714634385e-06,,-1.1499187166919e-06,1.8710579752223566e-09,,20960000,-45.09447026761497,,,206014.11453442398,0.225,34276.44340924935,,200,200,,,22132.355440498228,0.225,,0.0,,261,,34276.44340924935
0.0,262,7942.589544700964,5.504641056060791,203226.1699126249,,,,,0.0,17438.144634788485,,,,,7942.589544700964,262,-46.87990774286592,2.6035814926217427e-07,3.031421329069417e-06,,2.6464886104804464e-07,4.290711785870371e-09,,21040000,-46.87990774286592,,,203226.1699126249,0.19,32005.105392510868,,200,200,,,17438.144634788485,0.19,,0.0,,262,,32005.105392510868
0.0,263,7536.308119839099,5.504681587219238,122763.17876728815,,,,,0.0,13794.753917666316,,,,,7536.308119839099,263,-51.13482734527298,8.722404487571112e-08,1.4765869309485424e-06,,8.93143834446164e-08,2.090338568905281e-09,,21120000,-51.13482734527298,,,122763.17876728815,0.115,18191.42081285934,,200,200,,,13794.753917666316,0.115,,0.0,,263,,18191.42081285934
